Sample,Var2,Var3,Var4,Var5,Var6,Var7,FAMCICLOVIR_237_123Results,Var15,IS_CAFFEINEResults,Var39,IS_YOHIMBINEResults,Var41,IS_SULFAMETHOXAZOLEResults,Var45,DILTIAZEMHYDROCHLORIDE_372_151Results,Var57,DEXAMETHASONE_332_179Results,Var121,NORETHINDRONEACETATE_342_221Results,Var157
!,!,MZ012D-P2-MV26C-T02,MZ012D-P2-MV26C-T02.d,Sample,,8/4/2018 4:01 AM,0.785,6541,1.937,669167,1.937,4819055,2.127,1622204,2.474,48431,3.559,434,5.181,1138
!,!,MZ012D-P2-MV26D-T02,MZ012D-P2-MV26D-T02.d,Sample,,8/4/2018 4:07 AM,0.788,7966,1.952,659928,1.952,4922481,2.153,1629966,2.500,51856,3.104,798,4.872,9006
!,!,MZ012D-P2-MV27A-T02,MZ012D-P2-MV27A-T02.d,Sample,,8/4/2018 4:14 AM,0.750,38847,1.936,580143,1.936,4297597,2.126,1391644,2.473,68483,3.469,593,4.845,7562
!,!,MZ012D-P2-MV27B-T02,MZ012D-P2-MV27B-T02.d,Sample,,8/4/2018 4:20 AM,0.775,42559,1.949,633616,1.949,5084479,2.162,1456268,2.497,86249,3.426,343,4.869,8863
!,!,MZ012D-P2-MV27C-T02,MZ012D-P2-MV27C-T02.d,Sample,,8/4/2018 4:27 AM,0.764,28796,1.939,616517,1.939,4710970,2.129,1456932,2.476,70201,3.080,470,5.172,971
!,!,MZ012D-P2-MV27D-T02,MZ012D-P2-MV27D-T02.d,Sample,,8/4/2018 4:33 AM,0.784,27167,1.947,597879,1.958,4653549,2.160,1432412,2.495,69793,3.435,459,4.878,10210
!,!,MZ012D-P2-MV28A-T02,MZ012D-P2-MV28A-T02.d,Sample,,8/4/2018 4:40 AM,0.762,21165,1.936,664138,1.936,5280591,2.126,1791689,2.473,68056,3.894,798,4.856,2159
!,!,MZ012D-P2-MV28B-T02,MZ012D-P2-MV28B-T02.d,Sample,,8/4/2018 4:46 AM,0.773,18387,1.948,642052,1.959,5251011,2.160,1803738,2.496,66466,3.905,834,,
!,!,MZ012D-P2-MV28C-T02,MZ012D-P2-MV28C-T02.d,Sample,,8/4/2018 4:53 AM,0.762,21234,1.937,646422,1.937,5116196,2.127,1789899,2.474,65579,3.895,931,,
!,!,MZ012D-P2-MV28D-T02,MZ012D-P2-MV28D-T02.d,Sample,,8/4/2018 4:59 AM,0.774,26013,1.949,646796,1.960,5358317,2.161,1843508,2.497,72632,3.918,990,,
!,!,MZ012D-P2-CTR05A-T02,MZ012D-P2-CTR05A-T02.d,Sample,,8/4/2018 7:14 AM,0.965,7422,1.938,513669,1.938,4073328,2.129,1025077,2.475,76684,3.728,553,,
!,!,MZ012D-P2-CTR06A-T02,MZ012D-P2-CTR06A-T02.d,Sample,,8/4/2018 7:21 AM,0.998,1559,1.948,497341,1.960,4058687,2.161,1044230,2.497,77464,3.750,209,5.181,951
!,!,MZ012D-P2-CTR07A-T02,MZ012D-P2-CTR07A-T02.d,Sample,,8/4/2018 7:27 AM,1.065,19815,1.938,524222,1.938,4226002,2.128,1044166,2.475,79690,3.728,429,,
!,!,MZ012D-P2-CTR08A-T02,MZ012D-P2-CTR08A-T02.d,Sample,,8/4/2018 7:34 AM,1.066,2686,1.949,524684,1.949,4098956,2.162,1025927,2.498,87293,3.762,832,5.194,1105
