Sample,Var2,Var3,Var4,Var5,Var6,Var7,FAMCICLOVIR_237_123Results,Var15,IS_CAFFEINEResults,Var39,IS_YOHIMBINEResults,Var41,IS_SULFAMETHOXAZOLEResults,Var45,DILTIAZEMHYDROCHLORIDE_372_151Results,Var57,DEXAMETHASONE_332_179Results,Var121,NORETHINDRONEACETATE_342_221Results,Var157
!,!,MZ012D-P1-MV03D-T08,MZ012D-P1-MV03D-T08.d,Sample,,7/29/2018 9:19 AM,0.786,208531,1.961,1122582,1.961,9205388,2.162,4116280,2.509,517046,3.918,609753,5.171,1342
!,!,MZ012D-P1-MV04A-T08,MZ012D-P1-MV04A-T08.d,Sample,,7/29/2018 9:25 AM,0.762,326598,1.937,1108213,1.937,9771261,2.138,4186398,2.485,767959,3.895,75422,5.192,665
!,!,MZ012D-P1-MV04B-T08,MZ012D-P1-MV04B-T08.d,Sample,,7/29/2018 9:32 AM,0.784,669282,1.958,1140023,1.969,10155559,2.160,4294693,2.506,803133,3.916,84028,5.202,2790
!,!,MZ012D-P1-MV04C-T08,MZ012D-P1-MV04C-T08.d,Sample,,7/29/2018 9:38 AM,0.763,496304,1.938,1076153,1.938,9485247,2.139,4155901,2.486,740637,3.896,74869,5.193,4013
!,!,MZ012D-P1-MV04D-T08,MZ012D-P1-MV04D-T08.d,Sample,,7/29/2018 9:45 AM,0.764,388621,1.961,1047886,1.961,9606203,2.162,4198208,2.509,806397,3.918,95834,5.194,6333
!,!,MZ012D-P1-MV05A-T08,MZ012D-P1-MV05A-T08.d,Sample,,7/29/2018 9:51 AM,0.738,74643,1.935,1046349,1.935,8282224,2.137,1843503,2.484,562398,3.613,690,5.269,5648
!,!,MZ012D-P1-MV05B-T08,MZ012D-P1-MV05B-T08.d,Sample,,7/29/2018 9:57 AM,0.741,49331,1.960,1032351,1.960,8092019,2.161,1834036,2.508,513573,3.616,1268,5.204,951
!,!,MZ012D-P1-MV05C-T08,MZ012D-P1-MV05C-T08.d,Sample,,7/29/2018 10:04 AM,0.739,39875,1.936,1034114,1.936,8151562,2.127,1878575,2.485,500873,4.968,2207,5.259,4768
!,!,MZ012D-P1-MV05D-T08,MZ012D-P1-MV05D-T08.d,Sample,,7/29/2018 10:10 AM,0.786,26057,1.961,1005488,1.961,7830035,2.162,1855648,2.509,475794,4.847,1137,5.216,5285
!,!,MZ012D-P1-MV06A-T08,MZ012D-P1-MV06A-T08.d,Sample,,7/29/2018 10:17 AM,0.774,162706,1.937,1083405,1.937,8877596,2.139,4065543,2.485,382844,4.947,1098,5.193,935
!,!,MZ012D-P1-MV06B-T08,MZ012D-P1-MV06B-T08.d,Sample,,7/29/2018 10:23 AM,0.774,421859,1.960,1137741,1.960,9962352,2.162,4401568,2.508,408226,3.482,1444,5.216,1786
!,!,MZ012D-P1-MV06C-T08,MZ012D-P1-MV06C-T08.d,Sample,,7/29/2018 10:30 AM,0.751,479481,1.936,1253854,1.936,10679058,2.138,4694039,2.484,469005,4.957,1471,5.248,1439
!,!,MZ012D-P1-MV06D-T08,MZ012D-P1-MV06D-T08.d,Sample,,7/29/2018 10:36 AM,0.786,211308,1.961,1104473,1.961,9755343,2.162,4334404,2.509,451754,4.903,1409,5.149,1662
!,!,MZ012D-P1-MV07A-T08,MZ012D-P1-MV07A-T08.d,Sample,,7/29/2018 10:43 AM,0.729,319397,1.937,1111069,1.937,9010893,2.139,3230775,2.485,806019,4.891,1450,5.193,3783
!,!,MZ012D-P1-MV07B-T08,MZ012D-P1-MV07B-T08.d,Sample,,7/29/2018 10:49 AM,0.715,243956,1.957,1125019,1.968,9074597,2.158,3197328,2.505,771700,4.978,3379,5.224,6793
!,!,MZ012D-P1-MV07C-T08,MZ012D-P1-MV07C-T08.d,Sample,,7/29/2018 10:55 AM,0.772,213253,1.935,1125879,1.935,9009995,2.137,3198786,2.483,722602,4.889,1037,5.269,3280
!,!,MZ012D-P1-MV07D-T08,MZ012D-P1-MV07D-T08.d,Sample,,7/29/2018 11:02 AM,0.774,163975,1.960,1032660,1.960,8380679,2.161,3095400,2.508,637709,4.991,1675,5.193,5150
!,!,MZ012D-P1-MV08A-T08,MZ012D-P1-MV08A-T08.d,Sample,,7/29/2018 11:08 AM,0.761,302514,1.936,1194980,1.936,9531408,2.137,3273740,2.484,347609,3.435,1143,5.180,4165
!,!,MZ012D-P1-MV08B-T08,MZ012D-P1-MV08B-T08.d,Sample,,7/29/2018 11:15 AM,0.773,347664,1.959,1108646,1.970,9013357,2.160,3058056,2.507,331191,3.111,807,5.203,1747
!,!,MZ012D-P1-MV08C-T08,MZ012D-P1-MV08C-T08.d,Sample,,7/29/2018 11:21 AM,0.773,230206,1.937,1145079,1.937,8866275,2.138,3186827,2.485,312350,4.946,2135,5.181,2074
!,!,MZ012D-P1-MV08D-T08,MZ012D-P1-MV08D-T08.d,Sample,,7/29/2018 11:28 AM,0.774,221510,1.959,1155571,1.959,9380564,2.161,3259424,2.508,347664,4.980,1623,5.293,10093
!,!,MZ012D-P1-MV09A-T08,MZ012D-P1-MV09A-T08.d,Sample,,7/29/2018 11:34 AM,0.752,423062,1.938,1212855,1.938,11036371,2.139,4642330,2.486,379247,3.896,196394,5.272,6513
!,!,MZ012D-P1-MV09B-T08,MZ012D-P1-MV09B-T08.d,Sample,,7/29/2018 11:41 AM,0.720,495396,1.962,1133819,1.962,10308425,2.163,4451062,2.510,335118,3.920,164690,5.285,11908
!,!,MZ012D-P1-MV09C-T08,MZ012D-P1-MV09C-T08.d,Sample,,7/29/2018 11:47 AM,0.762,358484,1.937,1109066,1.937,10127167,2.138,4344264,2.485,326076,3.894,156322,5.192,4890
!,!,MZ012D-P1-MV09D-T08,MZ012D-P1-MV09D-T08.d,Sample,,7/29/2018 11:53 AM,0.775,278351,1.961,1103108,1.972,9925358,2.163,4247847,2.509,302615,3.919,141881,5.295,16060
!,!,MZ012D-P1-MV10A-T08,MZ012D-P1-MV10A-T08.d,Sample,,7/29/2018 12:00 PM,0.761,139462,1.936,1256231,1.936,8927239,2.137,4262290,2.484,217825,3.894,33104,5.203,3196
!,!,MZ012D-P1-MV10B-T08,MZ012D-P1-MV10B-T08.d,Sample,,7/29/2018 12:06 PM,0.771,250659,1.957,1227424,1.968,9599866,2.158,4461276,2.505,231549,3.926,37253,5.213,1294
!,!,MZ012D-P1-MV10C-T08,MZ012D-P1-MV10C-T08.d,Sample,,7/29/2018 12:13 PM,0.764,190773,1.939,1284017,1.939,9008185,2.129,4236002,2.487,226127,3.885,37448,5.272,20195
!,!,MZ012D-P1-MV10D-T08,MZ012D-P1-MV10D-T08.d,Sample,,7/29/2018 12:19 PM,0.798,81118,1.961,1052181,1.961,8281789,2.163,3897071,2.510,198459,3.919,51247,5.295,18959
!,!,MZ012D-P1-MV11A-T08,MZ012D-P1-MV11A-T08.d,Sample,,7/29/2018 12:26 PM,0.752,539317,1.938,1281454,1.938,10678992,2.139,4472351,2.486,931977,3.896,147331,5.193,2568
!,!,MZ012D-P1-MV11B-T08,MZ012D-P1-MV11B-T08.d,Sample,,7/29/2018 12:32 PM,0.752,490760,1.960,1093683,1.960,9801659,2.162,4280783,2.509,772297,3.918,103954,5.216,1722
!,!,MZ012D-P1-MV11C-T08,MZ012D-P1-MV11C-T08.d,Sample,,7/29/2018 12:39 PM,0.752,424103,1.938,1090099,1.938,9550449,2.128,4290719,2.486,735167,3.895,98802,5.182,1711
!,!,MZ012D-P1-MV11D-T08,MZ012D-P1-MV11D-T08.d,Sample,,7/29/2018 12:45 PM,0.762,300511,1.959,1054850,1.959,9512324,2.160,4244291,2.507,723907,3.917,92939,5.214,2531
!,!,MZ012D-P1-MV12A-T08,MZ012D-P1-MV12A-T08.d,Sample,,7/29/2018 12:51 PM,0.762,234788,1.937,1000941,1.937,8745939,2.138,3835836,2.485,410024,3.895,224431,5.204,3377
!,!,MZ012D-P1-MV12B-T08,MZ012D-P1-MV12B-T08.d,Sample,,7/29/2018 12:58 PM,0.773,329041,1.959,987594,1.959,8934495,2.160,3845887,2.507,439038,3.917,242352,5.282,2873
!,!,MZ012D-P1-MV12C-T08,MZ012D-P1-MV12C-T08.d,Sample,,7/29/2018 1:04 PM,0.765,403980,1.940,1063452,1.940,9307300,2.130,3935473,2.488,469893,3.897,251609,5.184,3253
!,!,MZ012D-P1-MV12D-T08,MZ012D-P1-MV12D-T08.d,Sample,,7/29/2018 1:11 PM,0.762,827973,1.959,1074369,1.970,9695142,2.161,3985839,2.507,558011,3.917,300864,5.215,770
!,!,MZ012D-P1-MV13A-T08,MZ012D-P1-MV13A-T08.d,Sample,,7/29/2018 1:17 PM,0.761,372008,1.936,1048542,1.947,7537140,2.137,2632812,2.484,239331,3.893,1412,5.146,1131
!,!,MZ012D-P1-MV13B-T08,MZ012D-P1-MV13B-T08.d,Sample,,7/29/2018 1:24 PM,0.752,250141,1.960,1003068,1.971,7574222,2.161,2662322,2.508,204148,3.918,1578,5.216,2858
!,!,MZ012D-P1-MV13C-T08,MZ012D-P1-MV13C-T08.d,Sample,,7/29/2018 1:30 PM,0.764,192962,1.938,1029448,1.938,7526223,2.128,2732579,2.486,216515,4.959,1775,5.194,2271
!,!,MZ012D-P1-MV13D-T08,MZ012D-P1-MV13D-T08.d,Sample,,7/29/2018 1:37 PM,0.772,110852,1.958,1006996,1.969,7582260,2.159,2642112,2.506,203725,3.177,1810,5.291,19111
!,!,MZ012D-P1-MV14A-T08,MZ012D-P1-MV14A-T08.d,Sample,,7/29/2018 1:43 PM,0.763,162384,1.938,1100232,1.938,9862494,2.139,4218985,2.486,586135,3.895,11491,5.271,5200
!,!,MZ012D-P1-MV14B-T08,MZ012D-P1-MV14B-T08.d,Sample,,7/29/2018 1:49 PM,0.771,172178,1.957,1077464,1.968,9693269,2.158,4128416,2.505,590609,3.915,10398,5.291,4888
!,!,MZ012D-P1-MV14C-T08,MZ012D-P1-MV14C-T08.d,Sample,,7/29/2018 1:56 PM,0.754,171334,1.940,1091957,1.940,9824385,2.130,4200115,2.477,615445,3.887,11852,5.184,1585
!,!,MZ012D-P1-MV14D-T08,MZ012D-P1-MV14D-T08.d,Sample,,7/29/2018 2:02 PM,0.776,106960,1.961,1086366,1.961,9777083,2.163,4168231,2.510,624156,3.919,16683,5.217,3346
!,!,MZ012D-P1-MV15A-T08,MZ012D-P1-MV15A-T08.d,Sample,,7/29/2018 2:09 PM,0.750,389612,1.936,1263972,1.936,10809953,2.138,4004446,2.484,1426415,3.894,2434,5.136,502
!,!,MZ012D-P1-MV15B-T08,MZ012D-P1-MV15B-T08.d,Sample,,7/29/2018 2:15 PM,0.741,501388,1.961,1127149,1.961,9719328,2.162,3826573,2.509,1156597,4.981,1519,5.194,4922
!,!,MZ012D-P1-MV15C-T08,MZ012D-P1-MV15C-T08.d,Sample,,7/29/2018 2:22 PM,0.740,355141,1.937,1092225,1.937,9374062,2.138,3798682,2.485,1084765,4.946,1492,5.170,2515
!,!,MZ012D-P1-MV15D-T08,MZ012D-P1-MV15D-T08.d,Sample,,7/29/2018 2:28 PM,0.765,220207,1.962,1092024,1.962,9159153,2.163,3533565,2.510,955303,4.859,1258,5.228,4986
!,!,MZ012D-P1-MV16A-T08,MZ012D-P1-MV16A-T08.d,Sample,,7/29/2018 2:34 PM,0.762,428533,1.937,1032899,1.937,9068154,2.138,3725251,2.485,618321,3.883,19974,5.181,3771
!,!,MZ012D-P1-MV16B-T08,MZ012D-P1-MV16B-T08.d,Sample,,7/29/2018 2:41 PM,0.774,440039,1.960,1008355,1.960,9020130,2.161,3657913,2.508,616070,3.917,23063,5.226,3395
!,!,MZ012D-P1-MV16C-T08,MZ012D-P1-MV16C-T08.d,Sample,,7/29/2018 2:47 PM,0.773,440738,1.936,1077491,1.936,9599064,2.137,3887746,2.484,648271,3.894,21726,5.180,667
!,!,MZ012D-P1-MV16D-T08,MZ012D-P1-MV16D-T08.d,Sample,,7/29/2018 2:54 PM,0.773,437212,1.959,1063569,1.959,9292888,2.160,3854630,2.507,679065,3.917,20514,5.293,8204
!,!,MZ012D-P1-MV17A-T08,MZ012D-P1-MV17A-T08.d,Sample,,7/29/2018 3:00 PM,0.740,92366,1.937,1183313,1.937,8439082,2.138,3436763,2.485,300100,3.894,2953,5.192,2744
!,!,MZ012D-P1-MV17B-T08,MZ012D-P1-MV17B-T08.d,Sample,,7/29/2018 3:07 PM,0.741,80041,1.961,1056313,1.961,8542657,2.162,3311246,2.509,290141,3.918,1633,5.205,2005
!,!,MZ012D-P1-MV17C-T08,MZ012D-P1-MV17C-T08.d,Sample,,7/29/2018 3:13 PM,0.684,57052,1.937,1095683,1.937,7702518,2.138,3296466,2.485,250817,3.895,2089,4.991,1344
!,!,MZ012D-P1-MV17D-T08,MZ012D-P1-MV17D-T08.d,Sample,,7/29/2018 3:20 PM,0.784,40154,1.958,1037172,1.958,8026171,2.160,3201897,2.507,247473,3.927,2295,5.292,3828
!,!,MZ012D-P1-MV18A-T08,MZ012D-P1-MV18A-T08.d,Sample,,7/29/2018 3:26 PM,0.773,98907,1.936,1080277,1.936,8236033,2.127,2842420,2.485,260618,3.894,1932,4.856,6052
!,!,MZ012D-P1-MV18B-T08,MZ012D-P1-MV18B-T08.d,Sample,,7/29/2018 3:32 PM,0.770,110194,1.956,1100121,1.967,8602727,2.157,2930333,2.515,275132,3.914,2433,4.876,5969
!,!,MZ012D-P1-MV18C-T08,MZ012D-P1-MV18C-T08.d,Sample,,7/29/2018 3:39 PM,0.772,92437,1.936,1090612,1.936,8418811,2.137,2893487,2.484,270786,4.956,1855,5.180,3187
!,!,MZ012D-P1-MV18D-T08,MZ012D-P1-MV18D-T08.d,Sample,,7/29/2018 3:45 PM,0.773,120138,1.958,1091743,1.970,8778015,2.160,2894802,2.507,302237,3.916,1342,4.878,6925
!,!,MZ012D-P1-MV19A-T08,MZ012D-P1-MV19A-T08.d,Sample,,7/29/2018 3:52 PM,0.762,9085,1.937,960633,1.948,6976870,2.138,2828530,2.485,124211,3.894,998,5.270,7174
!,!,MZ012D-P1-MV19B-T08,MZ012D-P1-MV19B-T08.d,Sample,,7/29/2018 3:58 PM,0.705,12353,1.958,1019007,1.969,7478893,2.159,2859159,2.506,122350,3.636,1239,5.291,7777
!,!,MZ012D-P1-MV19C-T08,MZ012D-P1-MV19C-T08.d,Sample,,7/29/2018 4:05 PM,0.774,2655,1.938,942922,1.938,6936738,2.128,2847189,2.486,96373,3.370,742,5.193,3621
!,!,MZ012D-P1-MV19D-T08,MZ012D-P1-MV19D-T08.d,Sample,,7/29/2018 4:11 PM,,,1.960,941201,1.960,7014856,2.162,2783719,2.509,93931,4.981,2009,5.294,12167
!,!,MZ012D-P1-MV20A-T08,MZ012D-P1-MV20A-T08.d,Sample,,7/29/2018 4:18 PM,0.764,180616,1.939,1039198,1.939,9334207,2.140,4204042,2.487,453289,3.885,225125,5.272,12978
!,!,MZ012D-P1-MV20B-T08,MZ012D-P1-MV20B-T08.d,Sample,,7/29/2018 4:24 PM,0.775,218339,1.961,958356,1.961,8555122,2.162,3868824,2.509,418561,3.919,206209,5.228,2316
!,!,MZ012D-P1-MV20C-T08,MZ012D-P1-MV20C-T08.d,Sample,,7/29/2018 4:30 PM,0.763,192600,1.938,1051436,1.938,9174525,2.128,4084441,2.486,438663,3.896,234990,5.182,2027
!,!,MZ012D-P1-MV20D-T08,MZ012D-P1-MV20D-T08.d,Sample,,7/29/2018 4:37 PM,0.784,178756,1.959,1003352,1.959,9204888,2.160,4120090,2.507,484388,3.917,268827,5.136,1136
!,!,MZ012D-P1-MV21A-T08,MZ012D-P1-MV21A-T08.d,Sample,,7/29/2018 4:43 PM,0.774,105647,1.926,1087810,1.937,8758913,2.127,3327542,2.485,310387,3.895,56327,5.181,6322
!,!,MZ012D-P1-MV21B-T08,MZ012D-P1-MV21B-T08.d,Sample,,7/29/2018 4:50 PM,0.752,403939,1.960,1122606,1.960,9188573,2.161,3328424,2.508,345448,3.918,50164,5.115,1304
!,!,MZ012D-P1-MV21C-T08,MZ012D-P1-MV21C-T08.d,Sample,,7/29/2018 4:56 PM,0.773,98554,1.936,1065986,1.936,8555704,2.138,3244210,2.484,291232,3.894,46515,5.270,9918
!,!,MZ012D-P1-MV21D-T08,MZ012D-P1-MV21D-T08.d,Sample,,7/29/2018 5:03 PM,0.783,103514,1.958,1005495,1.958,8322064,2.159,3167017,2.506,260788,3.927,42115,5.291,17098
!,!,MZ012D-P1-MV22A-T08,MZ012D-P1-MV22A-T08.d,Sample,,7/29/2018 5:09 PM,0.750,74372,1.936,1237178,1.947,7883478,2.137,4153338,2.484,370011,4.956,1430,5.180,1649
!,!,MZ012D-P1-MV22B-T08,MZ012D-P1-MV22B-T08.d,Sample,,7/29/2018 5:16 PM,0.784,82203,1.958,1245982,1.958,8193556,2.160,4160375,2.506,362632,4.990,1125,5.225,2784
!,!,MZ012D-P1-MV22C-T08,MZ012D-P1-MV22C-T08.d,Sample,,7/29/2018 5:22 PM,0.775,80749,1.938,1343465,1.938,8353510,2.139,4330633,2.486,387012,3.594,3174,5.261,8490
!,!,MZ012D-P1-MV22D-T08,MZ012D-P1-MV22D-T08.d,Sample,,7/29/2018 5:28 PM,0.785,79596,1.960,1288987,1.960,8598127,2.161,4294502,2.508,394999,3.615,3906,5.193,3912
!,!,MZ012D-P1-MV23A-T08,MZ012D-P1-MV23A-T08.d,Sample,,7/29/2018 5:35 PM,0.761,45585,1.936,1076866,1.936,6721388,2.126,2455966,2.484,400893,3.099,961,5.191,2140
!,!,MZ012D-P1-MV23B-T08,MZ012D-P1-MV23B-T08.d,Sample,,7/29/2018 5:41 PM,0.784,47039,1.959,1095202,1.970,7087375,2.160,2598788,2.507,416666,4.979,1366,5.225,4025
!,!,MZ012D-P1-MV23C-T08,MZ012D-P1-MV23C-T08.d,Sample,,7/29/2018 5:48 PM,0.760,35513,1.935,1107016,1.946,6954537,2.136,2564509,2.483,417733,4.877,993,5.268,18808
!,!,MZ012D-P1-MV23D-T08,MZ012D-P1-MV23D-T08.d,Sample,,7/29/2018 5:54 PM,0.785,55007,1.959,1157217,1.959,7618537,2.161,2608254,2.507,444693,3.100,998,5.215,3760
