Sample,Var2,Var3,Var4,Var5,Var6,Var7,IS_YOHIMBINEResults,Var13,FAMCICLOVIRResults,Var15,IS_CAFFEINEResults,Var17,IS_SULFAMETHOXAZOLEResults,Var19,DILTIAZEMHYDROCHLORIDEResults,Var23,DexamethasoneResults,Var29,NORETHINDRONEACETATEResults,Var37
!,!,MZ012D-P1-MV07B-T06,MZ012D-P1-MV07B-T06.d,Sample,,7/29/2018 9:47 PM,1.969,7645133,1.947,1674605,1.958,982452,2.159,2654826,2.797,7041085,3.770,540098,4.598,2286518
!,!,MZ012D-P1-MV07C-T06,MZ012D-P1-MV07C-T06.d,Sample,,7/29/2018 9:53 PM,1.938,7600026,1.927,1613353,1.938,978587,2.128,2638091,2.766,6719649,3.739,511019,4.578,2222656
,!,MZ012D-P1-MV07D-T06,MZ012D-P1-MV07D-T06.d,Sample,,7/29/2018 10:00 PM,1.961,8008537,1.938,1769348,1.961,1020904,2.162,2627365,2.789,7279885,3.773,549109,4.601,2420785
!,!,MZ012D-P1-MV08A-T06,MZ012D-P1-MV08A-T06.d,Sample,,7/29/2018 10:06 PM,1.937,7851677,1.926,2529976,1.937,1078985,2.128,2613853,2.765,7093799,3.738,522358,4.577,425836
!,!,MZ012D-P1-MV08B-T06,MZ012D-P1-MV08B-T06.d,Sample,,7/29/2018 10:13 PM,1.960,7708857,1.949,2488625,1.960,1037249,2.162,2569394,2.788,7025876,3.772,533500,4.600,207230
!,!,MZ012D-P1-MV08C-T06,MZ012D-P1-MV08C-T06.d,Sample,,7/29/2018 10:19 PM,1.938,7835478,1.927,2361488,1.938,1088705,2.128,2697698,2.766,6757753,3.739,529366,4.578,133864
!,!,MZ012D-P1-MV08D-T06,MZ012D-P1-MV08D-T06.d,Sample,,7/29/2018 10:25 PM,1.961,7872456,1.939,2407718,1.961,1043079,2.162,2619220,2.789,7153331,3.762,535143,4.601,78357
!,!,MZ012D-P1-MV09A-T06,MZ012D-P1-MV09A-T06.d,Sample,,7/29/2018 10:32 PM,1.937,9680047,1.926,1692257,1.937,1149317,2.139,4153122,2.765,7810709,3.738,534227,4.577,1903373
!,!,MZ012D-P1-MV09B-T06,MZ012D-P1-MV09B-T06.d,Sample,,7/29/2018 10:38 PM,1.960,9345420,1.938,1677427,1.960,1082692,2.161,4004692,2.788,7747750,3.761,544384,4.600,2058652
!,!,MZ012D-P1-MV09C-T06,MZ012D-P1-MV09C-T06.d,Sample,,7/29/2018 10:45 PM,1.937,8951188,1.925,1506863,1.937,1043201,2.138,3835833,2.764,7070725,3.738,502112,4.577,2018016
!,!,MZ012D-P1-MV09D-T06,MZ012D-P1-MV09D-T06.d,Sample,,7/29/2018 10:51 PM,1.959,8649147,1.937,1559328,1.959,1010873,2.161,3706578,2.787,7339787,3.760,527636,4.599,1953943
!,!,MZ012D-P1-MV10A-T06,MZ012D-P1-MV10A-T06.d,Sample,,7/29/2018 10:58 PM,1.938,7594587,1.926,2635177,1.938,1097083,2.128,3518135,2.765,6718401,3.739,500755,4.578,553169
!,!,MZ012D-P1-MV10B-T06,MZ012D-P1-MV10B-T06.d,Sample,,7/29/2018 11:04 PM,1.962,7925561,1.939,2860201,1.962,1055355,2.163,3604184,2.790,7236232,3.763,526874,4.602,423849
!,!,MZ012D-P1-MV10C-T06,MZ012D-P1-MV10C-T06.d,Sample,,7/29/2018 11:11 PM,1.937,8002873,1.925,2757248,1.937,1142512,2.138,3595372,2.764,7137371,3.738,508778,4.577,364674
!,!,MZ012D-P1-MV10D-T06,MZ012D-P1-MV10D-T06.d,Sample,,7/29/2018 11:17 PM,1.959,8038882,1.937,2767995,1.959,1099645,2.161,3724537,2.787,7328195,3.772,523299,4.599,290353
!,!,MZ012D-P1-MV11A-T06,MZ012D-P1-MV11A-T06.d,Sample,,7/29/2018 11:23 PM,1.939,8934065,1.928,1585767,1.939,1101418,2.140,3619388,2.767,7357592,3.740,528826,4.579,44584
!,!,MZ012D-P1-MV11B-T06,MZ012D-P1-MV11B-T06.d,Sample,,7/29/2018 11:30 PM,1.959,9000723,1.947,1698699,1.959,1117140,2.160,3676823,2.786,7666483,3.760,549329,4.599,20677
!,!,MZ012D-P1-MV11C-T06,MZ012D-P1-MV11C-T06.d,Sample,,7/29/2018 11:36 PM,1.936,8289043,1.925,1494222,1.936,1068367,2.138,3504696,2.764,6720631,3.749,498738,4.576,9474
!,!,MZ012D-P1-MV11D-T06,MZ012D-P1-MV11D-T06.d,Sample,,7/29/2018 11:43 PM,1.959,8738372,1.937,1692273,1.959,1103934,2.161,3585051,2.787,7427269,3.771,551894,4.611,7292
!,!,MZ012D-P1-MV12A-T06,MZ012D-P1-MV12A-T06.d,Sample,,7/29/2018 11:49 PM,1.936,8012360,1.925,2519415,1.936,1044759,2.137,2855040,2.764,7293670,3.748,507721,4.576,201820
!,!,MZ012D-P1-MV12B-T06,MZ012D-P1-MV12B-T06.d,Sample,,7/29/2018 11:56 PM,1.959,7774459,1.936,2443345,1.959,979977,2.160,2794098,2.787,7174867,3.771,516969,4.599,181031
!,!,MZ012D-P1-MV12C-T06,MZ012D-P1-MV12C-T06.d,Sample,,7/30/2018 12:02 AM,1.936,7901621,1.925,2321795,1.936,995150,2.138,2885347,2.764,6841567,3.737,498979,4.576,204700
!,!,MZ012D-P1-MV12D-T06,MZ012D-P1-MV12D-T06.d,Sample,,7/30/2018 12:09 AM,1.959,8070619,1.937,2327289,1.959,1000128,2.160,2901758,2.787,7047899,3.771,545372,4.599,148095
!,!,MZ012D-P1-MV13A-T06,MZ012D-P1-MV13A-T06.d,Sample,,7/30/2018 12:15 AM,1.947,7257812,1.924,4520902,1.936,1042234,2.137,2175809,2.763,8825194,3.737,659133,4.576,3915903
!,!,MZ012D-P1-MV13B-T06,MZ012D-P1-MV13B-T06.d,Sample,,7/30/2018 12:21 AM,1.970,6794796,1.947,4141214,1.958,995089,2.160,2189676,2.786,7585260,3.771,583457,4.598,3824367
!,!,MZ012D-P1-MV13C-T06,MZ012D-P1-MV13C-T06.d,Sample,,7/30/2018 12:28 AM,1.938,6641383,1.927,3986923,1.938,988872,2.128,2177656,2.766,7248873,3.739,536016,4.578,3635875
!,!,MZ012D-P1-MV13D-T06,MZ012D-P1-MV13D-T06.d,Sample,,7/30/2018 12:34 AM,1.961,6602939,1.938,4014592,1.961,951719,2.162,2171103,2.789,7237071,3.762,577088,4.601,3678124
!,!,MZ012D-P1-MV14A-T06,MZ012D-P1-MV14A-T06.d,Sample,,7/30/2018 12:41 AM,1.935,8056705,1.924,2865466,1.935,1040750,2.137,3160898,2.763,7065923,3.737,530175,4.576,556684
!,!,MZ012D-P1-MV14B-T06,MZ012D-P1-MV14B-T06.d,Sample,,7/30/2018 12:47 AM,1.960,8065196,1.938,2820415,1.960,978465,2.161,3083551,2.788,7115106,3.761,536430,4.600,190307
!,!,MZ012D-P1-MV14C-T06,MZ012D-P1-MV14C-T06.d,Sample,,7/30/2018 12:54 AM,1.936,8220499,1.925,2727674,1.936,1038290,2.138,3206114,2.764,6883741,3.737,508672,4.576,79625
!,!,MZ012D-P1-MV14D-T06,MZ012D-P1-MV14D-T06.d,Sample,,7/30/2018 1:00 AM,1.961,8515849,1.938,2793182,1.949,1059692,2.162,3261749,2.788,7471085,3.762,569909,4.601,37734
!,!,MZ012D-P1-MV15A-T06,MZ012D-P1-MV15A-T06.d,Sample,,7/30/2018 1:07 AM,1.937,8390769,1.926,1854130,1.937,1089743,2.138,2706063,2.765,7256560,3.738,546806,4.577,42848
!,!,MZ012D-P1-MV15B-T06,MZ012D-P1-MV15B-T06.d,Sample,,7/30/2018 1:13 AM,1.960,7991481,1.938,1777476,1.960,1042839,2.161,2724704,2.788,6863469,3.761,538604,4.600,26002
!,!,MZ012D-P1-MV15C-T06,MZ012D-P1-MV15C-T06.d,Sample,,7/30/2018 1:19 AM,1.936,7887162,1.925,1715412,1.936,1061606,2.138,2745127,2.764,6636544,3.737,505331,4.576,27657
!,!,MZ012D-P1-MV15D-T06,MZ012D-P1-MV15D-T06.d,Sample,,7/30/2018 1:26 AM,1.961,7802273,1.938,1899137,1.961,1004112,2.162,2600538,2.789,6725504,3.762,535160,4.601,51129
!,!,MZ012D-P1-MV16A-T06,MZ012D-P1-MV16A-T06.d,Sample,,7/30/2018 1:32 AM,1.936,8023010,1.925,51596,1.936,996502,2.126,2812757,2.764,6555405,3.748,471865,4.576,7711
!,!,MZ012D-P1-MV16B-T06,MZ012D-P1-MV16B-T06.d,Sample,,7/30/2018 1:39 AM,1.961,8110085,1.938,42342,1.949,1027912,2.162,2814143,2.788,6820051,3.773,472414,4.612,4162
!,!,MZ012D-P1-MV16C-T06,MZ012D-P1-MV16C-T06.d,Sample,,7/30/2018 1:45 AM,1.937,8005657,1.926,43161,1.937,1008206,2.139,2882004,2.765,6481238,3.738,465781,4.577,3693
!,!,MZ012D-P1-MV16D-T06,MZ012D-P1-MV16D-T06.d,Sample,,7/30/2018 1:52 AM,1.960,8404026,1.938,39687,1.960,1055255,2.161,3023919,2.788,6982914,3.761,490720,4.913,12492
!,!,MZ012D-P1-MV17A-T06,MZ012D-P1-MV17A-T06.d,Sample,,7/30/2018 1:58 AM,1.938,7645739,1.927,5792039,1.938,1136259,2.128,2683722,2.766,7795568,3.739,570625,4.578,3451397
!,!,MZ012D-P1-MV17B-T06,MZ012D-P1-MV17B-T06.d,Sample,,7/30/2018 2:05 AM,1.961,7458689,1.938,5725026,1.961,1024117,2.162,2581854,2.789,7546125,3.762,556530,4.601,3811898
!,!,MZ012D-P1-MV17C-T06,MZ012D-P1-MV17C-T06.d,Sample,,7/30/2018 2:11 AM,1.937,7572743,1.926,5437461,1.937,1134321,2.139,2728139,2.765,7238721,3.739,545259,4.578,3740023
!,!,MZ012D-P1-MV17D-T06,MZ012D-P1-MV17D-T06.d,Sample,,7/30/2018 2:17 AM,1.960,7470283,1.938,5780286,1.960,1008673,2.162,2618976,2.788,7540335,3.761,566299,4.600,3826955
!,!,MZ012D-P1-MV18A-T06,MZ012D-P1-MV18A-T06.d,Sample,,7/30/2018 2:24 AM,1.938,7345392,1.927,2423195,1.938,1068297,2.128,2389336,2.766,6671933,3.739,483803,4.578,1114406
!,!,MZ012D-P1-MV18B-T06,MZ012D-P1-MV18B-T06.d,Sample,,7/30/2018 2:30 AM,1.959,7631778,1.937,2461264,1.948,1060563,2.161,2397363,2.787,7094955,3.772,515880,4.599,731737
!,!,MZ012D-P1-MV18C-T06,MZ012D-P1-MV18C-T06.d,Sample,,7/30/2018 2:37 AM,1.936,7213162,1.924,2345632,1.936,1073421,2.137,2417440,2.763,6461702,3.737,478893,4.576,598879
!,!,MZ012D-P1-MV18D-T06,MZ012D-P1-MV18D-T06.d,Sample,,7/30/2018 2:43 AM,1.958,7610634,1.947,2432669,1.958,1076521,2.160,2409736,2.786,7051074,3.760,527486,4.599,487611
!,!,MZ012D-P1-MV19A-T06,MZ012D-P1-MV19A-T06.d,Sample,,7/30/2018 2:50 AM,1.947,6250010,1.925,5043748,1.936,929383,2.138,2298377,2.764,6956099,3.737,532902,4.576,3902813
!,!,MZ012D-P1-MV19B-T06,MZ012D-P1-MV19B-T06.d,Sample,,7/30/2018 2:56 AM,1.961,6866968,1.950,5401471,1.961,934673,2.162,2383718,2.789,8012136,3.762,611138,4.601,5008466
!,!,MZ012D-P1-MV19C-T06,MZ012D-P1-MV19C-T06.d,Sample,,7/30/2018 3:03 AM,1.938,6390760,1.927,5009066,1.938,936254,2.128,2323249,2.766,6983244,3.739,536896,4.578,4632599
!,!,MZ012D-P1-MV19D-T06,MZ012D-P1-MV19D-T06.d,Sample,,7/30/2018 3:09 AM,1.959,6319705,1.948,5043922,1.959,921293,2.161,2311397,2.787,7090723,3.760,543221,4.599,4624565
!,!,MZ012D-P1-MV20A-T06,MZ012D-P1-MV20A-T06.d,Sample,,7/30/2018 3:15 AM,1.937,9158754,1.925,1242406,1.937,1153391,2.138,4012041,2.764,7574350,3.738,511402,4.577,654452
!,!,MZ012D-P1-MV20B-T06,MZ012D-P1-MV20B-T06.d,Sample,,7/30/2018 3:22 AM,1.960,7743060,1.949,1027688,1.960,945630,2.161,3516621,2.788,6760677,3.761,494401,4.600,242128
!,!,MZ012D-P1-MV20C-T06,MZ012D-P1-MV20C-T06.d,Sample,,7/30/2018 3:28 AM,1.936,8179357,1.925,1048105,1.936,1001890,2.138,3672452,2.764,6738239,3.737,488620,4.576,100509
!,!,MZ012D-P1-MV20D-T06,MZ012D-P1-MV20D-T06.d,Sample,,7/30/2018 3:35 AM,1.959,8378311,1.936,990507,1.959,1013374,2.160,3669544,2.786,7129154,3.760,516982,4.599,51217
!,!,MZ012D-P1-MV21A-T06,MZ012D-P1-MV21A-T06.d,Sample,,7/30/2018 3:41 AM,1.935,9305862,1.924,4014562,1.935,1194948,2.137,2629232,2.763,8481000,3.736,601175,4.575,2969064
!,!,MZ012D-P1-MV21B-T06,MZ012D-P1-MV21B-T06.d,Sample,,7/30/2018 3:48 AM,1.958,7911714,1.947,3489813,1.958,1013111,2.159,2566966,2.786,7271586,3.759,535319,4.598,2499474
!,!,MZ012D-P1-MV21C-T06,MZ012D-P1-MV21C-T06.d,Sample,,7/30/2018 3:54 AM,1.938,7533068,1.926,3217701,1.938,985577,2.128,2627072,2.765,6655827,3.739,495172,4.578,2375143
!,!,MZ012D-P1-MV21D-T06,MZ012D-P1-MV21D-T06.d,Sample,,7/30/2018 4:01 AM,1.959,7720146,1.936,3469449,1.959,989256,2.160,2538020,2.786,6919114,3.760,532790,4.599,2616768
!,!,MZ012D-P1-MV22A-T06,MZ012D-P1-MV22A-T06.d,Sample,,7/30/2018 4:07 AM,1.938,6935967,1.927,2001811,1.927,1218572,2.129,3421673,2.766,6451709,3.739,519034,4.578,346279
!,!,MZ012D-P1-MV22B-T06,MZ012D-P1-MV22B-T06.d,Sample,,7/30/2018 4:13 AM,1.961,7045789,1.939,1961943,1.950,1194484,2.151,3502677,2.789,7056627,3.762,545370,4.601,131510
!,!,MZ012D-P1-MV22C-T06,MZ012D-P1-MV22C-T06.d,Sample,,7/30/2018 4:20 AM,1.936,6089235,1.925,1917793,1.936,1062322,2.137,3064713,2.764,6922716,3.737,505494,4.576,53520
!,!,MZ012D-P1-MV22D-T06,MZ012D-P1-MV22D-T06.d,Sample,,7/30/2018 4:26 AM,1.959,7217593,1.936,1958293,1.948,1226094,2.160,3466038,2.787,7106260,3.760,536142,4.599,25557
!,!,MZ012D-P1-MV23A-T06,MZ012D-P1-MV23A-T06.d,Sample,,7/30/2018 4:33 AM,1.939,7072725,1.927,4352275,1.939,1089301,2.129,2404467,2.766,7692555,3.740,567595,4.579,879735
!,!,MZ012D-P1-MV23B-T06,MZ012D-P1-MV23B-T06.d,Sample,,7/30/2018 4:39 AM,1.960,6699573,1.937,3915232,1.960,1005288,2.161,2292789,2.787,6684429,3.772,515544,4.600,908972
!,!,MZ012D-P1-MV23C-T06,MZ012D-P1-MV23C-T06.d,Sample,,7/30/2018 4:46 AM,1.938,5927324,1.927,3337830,1.938,949316,2.128,2273935,2.766,5681676,3.739,443382,4.578,809315
!,!,MZ012D-P1-MV23D-T06,MZ012D-P1-MV23D-T06.d,Sample,,7/30/2018 4:52 AM,1.959,7594049,1.948,4622191,1.959,1129020,2.160,2368453,2.787,7948491,3.771,591667,4.599,1231804
