Sample,Var2,Var3,Var4,Var5,Var6,Var7,FAMCICLOVIR_237_123Results,Var15,IS_CAFFEINEResults,Var39,IS_YOHIMBINEResults,Var41,IS_SULFAMETHOXAZOLEResults,Var45,DILTIAZEMHYDROCHLORIDE_372_151Results,Var57,DEXAMETHASONE_332_179Results,Var121,NORETHINDRONEACETATE_342_221Results,Var157
!,!,MZ012D-P2-MV26B-T06,MZ012D-P2-MV26B-T06.d,Sample,,8/3/2018 4:43 PM,0.764,28293,1.950,717616,1.950,4995512,2.151,2429925,2.498,71782,4.970,1309,,
!,!,MZ012D-P2-MV26C-T06,MZ012D-P2-MV26C-T06.d,Sample,,8/3/2018 4:50 PM,0.774,27289,1.937,736524,1.937,5052097,2.128,2488519,2.474,74607,4.958,1381,,
!,!,MZ012D-P2-MV26D-T06,MZ012D-P2-MV26D-T06.d,Sample,,8/3/2018 4:56 PM,0.795,30159,1.947,739741,1.958,5133346,2.149,2476370,2.495,79302,4.968,1239,,
!,!,MZ012D-P2-MV27A-T06,MZ012D-P2-MV27A-T06.d,Sample,,8/3/2018 5:03 PM,0.760,134739,1.935,647141,1.935,4802960,2.136,1905305,2.483,116219,4.944,738,5.190,879
!,!,MZ012D-P2-MV27B-T06,MZ012D-P2-MV27B-T06.d,Sample,,8/3/2018 5:09 PM,0.772,102149,1.958,606912,1.958,4680424,2.159,1775084,2.506,116420,4.978,878,4.878,1800
!,!,MZ012D-P2-MV27C-T06,MZ012D-P2-MV27C-T06.d,Sample,,8/3/2018 5:16 PM,0.774,70543,1.937,628991,1.937,4743616,2.128,1856504,2.474,104024,3.078,541,,
!,!,MZ012D-P2-MV27D-T06,MZ012D-P2-MV27D-T06.d,Sample,,8/3/2018 5:22 PM,0.786,76230,1.949,622213,1.949,4765509,2.150,1858607,2.497,106762,3.638,567,5.193,639
!,!,MZ012D-P2-MV28A-T06,MZ012D-P2-MV28A-T06.d,Sample,,8/3/2018 5:28 PM,0.775,70528,1.927,675784,1.927,5795965,2.128,2434577,2.475,201626,3.885,51276,5.194,943
!,!,MZ012D-P2-MV28B-T06,MZ012D-P2-MV28B-T06.d,Sample,,8/3/2018 5:35 PM,0.775,76579,1.950,623445,1.950,5532969,2.151,2326571,2.498,186571,3.908,57795,4.870,5811
!,!,MZ012D-P2-MV28C-T06,MZ012D-P2-MV28C-T06.d,Sample,,8/3/2018 5:41 PM,0.761,67684,1.936,644230,1.936,5490835,2.126,2319819,2.484,195733,3.882,59852,4.856,4388
!,!,MZ012D-P2-MV28D-T06,MZ012D-P2-MV28D-T06.d,Sample,,8/3/2018 5:48 PM,0.784,83016,1.959,621017,1.959,5584732,2.149,2322500,2.496,217540,3.916,65004,4.878,5217
!,!,MZ012D-P2-CTR05A-T06,MZ012D-P2-CTR05A-T06.d,Sample,,8/3/2018 8:03 PM,1.052,13744,1.936,487300,1.936,3947494,2.126,1076629,2.472,69416,3.065,443,5.180,1062
!,!,MZ012D-P2-CTR06A-T06,MZ012D-P2-CTR06A-T06.d,Sample,,8/3/2018 8:10 PM,1.075,7228,1.958,493926,1.958,4046435,2.160,1080052,2.506,76012,3.927,628,,
!,!,MZ012D-P2-CTR07A-T06,MZ012D-P2-CTR07A-T06.d,Sample,,8/3/2018 8:16 PM,0.973,1472,1.935,503554,1.935,4144913,2.125,1084187,2.472,82202,3.892,958,,
!,!,MZ012D-P2-CTR08A-T06,MZ012D-P2-CTR08A-T06.d,Sample,,8/3/2018 8:22 PM,1.076,21717,1.948,497152,1.948,4172044,2.149,1053654,2.496,86966,3.917,658,,
