Sample,,,,,,,SOTALOL HYDROCHLORIDE Results,,IS_SPARTEINE Results,,TRIMETAZIDINE DIHYDROCHLORIDE Results,,RANITIDINE HYDROCHLORIDE Results,,AMISULPRIDE Results,,IS_EMETINE Results,,METOCLOPRAMIDE HYDROCHLORIDE Results,,ROXATIDINE ACETATE HYDROCHLORIDE Results,,CLENBUTEROL HYDROCHLORIDE Results,,METOPROLOL TARTRATE Results,,IS_CAFFEINE Results,,RIVASTIGMINE TARTRATE Results,,IS_YOHIMBINE Results,,TROPISETRON HYDROCHLORIDE Results,,IS_SULFAMETHOXAZOLE Results,,TAMSULOSIN HYDRCHLORIDE Results,,MILNACIPRAN HYDROCHLORIDE Results,,BAMBUTEROL HYDROCHLORIDE Results,,DIACETAMATE Results,,RIMANTADINE HYDROCHLORIDE Results,,TROSPIUM CHLORIDE Results,,PRIDINOL METHANESULFONATE Results,,IS_EYTHROMYCINE Results,,IMATINIB Results,,PHENAZOPYRIDINE HYDROCHLORIDE Results,,IRSOGLADINE MALEATE Results,,MEBHYDROLIN NAPHTHALENESULFONATE Results,,TENATOPRAZOLE Results,,DIPERODON HYDROCHLORIDE Results,,TRIMEBUTINE MALEATE Results,,VERAPAMIL HYDROCHLORIDE Results,,FLUVOXAMINE MALEATE Results,,TEGASEROD MALEATE Results,,NAFRONYL OXALATE Results,,PENBUTOLOL SULFATE Results,,RAMIPRIL Results,,METITEPINE MALEATE Results,,PRANOPROFEN Results,,REBAMIPIDE Results,,TRANDOLAPRIL Results,,FAMPROFAZONE Results,,GRISEOFULVIN Results,,IS_MIFEPRISTONE Results,,GLICLAZIDE Results,,WARFARIN Results,,RACECADOTRIL Results,,IS_IPRIFLAVONE Results,,IDEBENONE Results,,MEVASTATIN Results,
,,Name,Data File,Type,Level,Acq. Date-Time,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area
,!,MZ002H-Pool01-P002A1-S013-T12,MZ002H-Pool01-P002A1-S013-T12.d,Sample,,5/2/2016 10:26 PM,1.018,1344783,1.063,8222007,1.108,3775222,1.141,7313664,1.656,14542867,1.752,11417805,1.790,13211934,1.857,6208,1.835,10473591,1.947,34230362,1.992,2750803,2.003,504762,2.036,22607467,2.059,15382563,2.204,11339670,2.260,8804651,2.282,6383659,2.361,17895265,2.294,20709,2.372,7521155,2.439,1666881,2.473,28220995,2.573,177575,2.652,3013111,2.707,63719,2.775,5663972,2.741,5140428,2.741,31139,2.886,20788259,2.998,5564095,3.009,14187331,3.188,1713524,3.211,1129290,3.278,14187263,3.289,5115547,3.446,13985403,3.546,1523123,3.636,6550536,3.837,1167,3.770,11143840,3.725,21047722,3.826,13292936,3.882,9516134,3.960,21992181,4.218,28007263,4.464,1759,4.810,17364674,4.900,11651316,4.934,3347542
!,!,MZ002H-Pool01-P002A2-S014-T12,MZ002H-Pool01-P002A2-S014-T12.d,Sample,,5/3/2016 1:01 AM,1.019,997280,1.064,5180963,1.109,2542400,1.142,4184614,1.657,7221937,1.713,5147860,1.791,7101200,1.858,1385,1.836,5837834,1.948,23374956,1.993,1708600,2.015,312227,2.037,13555975,2.060,8197824,2.205,4732162,2.261,3762726,2.283,3366722,2.351,11235774,2.283,11028,2.373,4073561,2.440,768770,2.474,17556999,2.530,3746006,2.653,1518464,2.664,33113,2.776,2775108,2.753,2819448,2.697,46279,2.887,16058881,2.999,3797632,3.011,10615174,3.189,1218449,3.212,636887,3.290,10009200,3.290,3673563,3.436,11909216,3.559,1279995,3.637,6177437,,,3.771,10524959,3.726,19180148,3.827,12196350,3.883,7679952,3.961,17447795,4.219,23309194,4.465,2334,4.812,12659445,4.901,9123839,4.935,1998969
,!,MZ002H-Pool01-P002A1-S016-T12,MZ002H-Pool01-P002A1-S016-T12.d,Sample,,5/3/2016 6:10 AM,1.020,1377373,1.076,8050357,1.121,3677993,1.154,5425986,1.669,11350786,1.781,8244237,1.803,10782364,1.904,2589,1.837,10266586,1.948,31810294,1.993,2854436,2.004,468557,2.038,19777020,2.071,13236647,2.206,10479997,2.262,6882641,2.284,5973393,2.362,13233498,2.284,17701,2.385,6175411,2.452,1191218,2.474,22743224,2.530,82131,2.664,2003846,2.687,89276,2.776,5069204,2.754,4513772,2.743,21636,2.888,17279235,2.989,5078545,3.011,12084270,3.190,1434612,3.212,815899,3.280,10902899,3.291,4075175,3.447,11708220,3.559,1134085,3.638,5372764,3.984,670,3.772,9483001,3.727,17814537,3.828,10840732,3.884,6969460,3.962,16912504,4.219,23228022,4.476,1593,4.812,13208678,4.890,8287959,4.935,2140964
!,!,MZ002H-Pool01-P002C1-S021-T00,MZ002H-Pool01-P002C1-S021-T00.d,Sample,,5/3/2016 8:45 AM,1.018,763534,1.074,3827482,1.108,1549893,1.153,2653474,1.656,3902280,1.712,3494165,1.801,3862026,1.846,2820288,1.835,3004952,1.947,15309777,1.992,1355817,2.014,153073,2.036,9310821,2.059,4317546,2.204,3258782,2.260,1599228,2.282,1834963,2.349,6573929,2.349,3522549,2.372,2268758,2.450,393545,2.473,9905615,2.528,2805527,2.652,703244,2.640,2572580,2.775,1717133,2.763,1567979,2.864,547841,2.886,8514428,2.987,2278200,3.009,6387572,3.188,750706,3.211,141515,3.289,6053387,3.289,2220807,3.446,9257738,3.569,421245,3.636,6072120,,,3.770,9804428,3.725,14803350,3.826,8276742,3.882,5452765,3.960,11518276,4.218,16099879,4.419,4513,4.810,10048848,4.900,4177763,4.933,1500762
!,!,MZ002H-Pool01-P002C2-S022-T00,MZ002H-Pool01-P002C2-S022-T00.d,Sample,,5/3/2016 11:20 AM,1.020,846418,1.076,3697723,1.109,1831180,1.143,2650464,1.657,4599001,1.725,3301647,1.792,4383341,1.848,3333295,1.836,3627551,1.948,17817492,1.993,1355885,2.004,173012,2.038,8510331,2.060,5118463,2.206,3461514,2.262,2089064,2.284,2202903,2.362,7442250,2.351,3713446,2.373,2648190,2.452,418836,2.474,11971742,2.530,2882017,2.653,828553,2.642,3623817,2.776,2003870,2.765,1782791,2.866,303118,2.888,9642797,2.989,2508504,3.011,7388682,3.190,818678,3.212,190231,3.279,6987618,3.291,2368560,3.447,11362626,3.559,491379,3.637,6831520,,,3.772,11564799,3.727,15790113,3.816,9474949,3.872,5762773,3.962,13459916,4.208,18294384,4.420,13785,4.812,10239239,4.890,5699673,4.935,1535981
!,!,MZ002H-Pool01-P002C3-S023-T00,MZ002H-Pool01-P002C3-S023-T00.d,Sample,,5/3/2016 1:55 PM,1.018,756642,1.085,3495493,1.107,1803733,1.152,2835723,1.667,4085077,1.711,3101492,1.790,4252286,1.846,3099228,1.834,3235442,1.946,16520831,1.991,1310115,2.002,180197,2.036,8677405,2.058,4804902,2.204,3038681,2.260,1868290,2.282,1955058,2.360,6862726,2.349,3317886,2.371,2451434,2.450,380349,2.483,10514479,2.528,2896934,2.651,769353,2.651,3176546,2.774,1829702,2.763,1687958,2.864,167713,2.886,9685835,2.998,2474495,3.020,6732505,3.188,816869,3.210,175136,3.289,6624644,3.289,2401968,3.445,10545435,3.557,576403,3.635,6380745,,,3.770,10836351,3.725,15708102,3.814,9212993,3.882,6446172,3.960,12563123,4.217,17566364,4.430,11744,4.810,11092476,4.899,5625229,4.933,1687659
!,!,MZ002H-Pool01-P002C1-S024-T00,MZ002H-Pool01-P002C1-S024-T00.d,Sample,,5/3/2016 4:29 PM,1.031,837476,1.075,3988696,1.109,1747528,1.154,2760816,1.657,4132457,1.713,3389387,1.791,4255299,1.847,3106736,1.836,3603957,1.948,17364468,1.993,1236784,2.015,177155,2.037,9237772,2.060,5019033,2.205,3110200,2.261,1976431,2.283,2099167,2.350,7063844,2.350,3656898,2.373,2828343,2.451,410394,2.474,11691994,2.529,3115962,2.653,803480,2.641,3773164,2.776,1898403,2.764,1653327,2.865,133927,2.887,10233240,2.999,2506241,3.010,7197634,3.189,900382,3.212,199256,3.279,6915749,3.290,2731490,3.447,11682142,3.559,599554,3.637,7255184,,,3.771,11788456,3.726,17685812,3.816,10484177,3.872,7767551,3.961,14220287,4.207,19312286,4.420,10412,4.811,13243760,4.890,6642731,4.934,1897067
,!,MZ002H-Pool01-P002C1-S021-T12,MZ002H-Pool01-P002C1-S021-T12.d,Sample,,5/3/2016 7:04 PM,1.031,887750,1.075,4247003,1.109,2350136,1.154,3342386,1.657,4862214,1.691,3933946,1.791,5238978,1.847,3039119,1.825,3983194,1.948,19318645,1.993,1282884,2.004,232279,2.037,10197563,2.060,4844481,2.205,2509076,2.261,2103754,2.284,2459831,2.351,8474001,2.351,808205,2.373,3121092,2.440,459898,2.474,13142763,2.530,4313073,2.642,758607,2.664,13106,2.776,1740146,2.742,1933075,2.686,13367,2.888,10939635,2.988,1969026,3.011,8669011,3.190,908561,3.212,184657,3.279,8560465,3.290,3094809,3.447,13810855,3.548,598063,3.637,8526832,3.738,3700,3.771,13020216,3.727,19031304,3.816,12168259,3.872,6290841,3.961,17940714,4.208,23460516,4.442,7248,4.812,14085987,4.890,8273621,4.935,2743874
,!,MZ002H-Pool01-P002C2-S022-T12,MZ002H-Pool01-P002C2-S022-T12.d,Sample,,5/3/2016 9:39 PM,1.030,940718,1.086,4125497,1.120,2083266,1.153,2438635,1.668,4876685,1.724,3058760,1.791,5237539,1.847,3526278,1.836,4134626,1.948,19218865,1.992,1226857,2.004,213911,2.037,8430561,2.060,5125087,2.205,2849888,2.261,2275596,2.283,2424250,2.350,8559724,2.350,903808,2.373,3199995,2.440,454281,2.473,13279564,2.529,3523024,2.652,784650,2.652,20363,2.775,1956380,2.753,1678498,2.697,15067,2.887,10047607,2.988,1591048,3.010,7270700,3.189,758869,3.212,151306,3.279,7313726,3.290,2428771,3.447,11339496,3.558,387190,3.637,6054512,3.737,1831,3.771,10414217,3.726,14862483,3.816,10520946,3.883,5147112,3.961,15976709,4.207,21819988,4.431,10701,4.811,9888790,4.890,6412073,4.934,1382376
,!,MZ002H-Pool01-P002C3-S023-T12,MZ002H-Pool01-P002C3-S023-T12.d,Sample,,5/4/2016 12:13 AM,1.020,925884,1.064,4439883,1.109,2107216,1.143,3596462,1.657,4776726,1.702,3303840,1.792,4772997,1.848,3582074,1.825,3750045,1.948,19724481,1.993,1243708,2.004,208046,2.038,8868679,2.060,5162692,2.205,2928271,2.261,2092867,2.284,2622874,2.351,8545025,2.351,198140,2.373,3382529,2.440,414201,2.474,13442510,2.530,4043745,2.653,739907,2.653,13120,2.776,1947456,2.742,1925523,2.742,13643,2.877,11207219,2.988,2024138,3.011,7450906,3.179,860503,3.212,204959,3.279,8081748,3.291,2645966,3.436,10941882,3.559,483362,3.637,6658458,3.671,789,3.772,10165394,3.727,15769840,3.816,10706571,3.883,6044529,3.962,16166485,4.208,21592322,4.420,15418,4.812,12884657,4.890,4321570,4.935,2344337
