Sample,,,,,,,TENOXICAM Results,,IS_SPARTEINE Results,,CIMETIDINE Results,,TIAPRIDE HYDROCHLORIDE Results,,SUMATRIPTAN SUCCINATE Results,,ROPINIROLE HYDROCHLORIDE Results,,AMISULPRIDE Results,,IS_EMETINE Results,,THIABENDAZOLE Results,,CLENBUTEROL HYDROCHLORIDE Results,,IS_CAFFEINE Results,,ACEBUTOLOL HYDROCHLORIDE Results,,IS_YOHIMBINE Results,,TROPISETRON HYDROCHLORIDE Results,,IS_SULFAMETHOXAZOLE Results,,BAMBUTEROL HYDROCHLORIDE Results,,PAPAVERINE HYDROCHLORIDE Results,,DIACETAMATE Results,,IS_EYTHROMYCINE Results,,CITALOPRAM HYDROBROMIDE Results,,DEXTROMETHORPHAN HYDROBROMIDE Results,,BETAXALOL HYDROCHLORIDE Results,,PROMETHAZINE HYDROCHLORIDE Results,,CLEMIZOLE HYDROCHLORIDE Results,,OMEPRAZOLE Results,,DARIFENACIN HYDROBROMIDE Results,,VINPOCETINE Results,,PAROXETINE HYDROCHLORIDE Results,,TRIMIPRAMINE MALEATE Results,,PERINDOPRIL ERBUMINE Results,,CAMYLOFINE DIHYDROCHLORIDE Results,,OXCARBAZEPINE Results,,SERTRALINE HYDROCHLORIDE Results,,BENAZEPRIL HYDROCHLORIDE Results,,CETIRIZINE HYDROCHLORIDE Results,,FAMPROFAZONE Results,,TELMISARTAN Results,,VORICONAZOLE Results,,OXETHAZAINE Results,,TADALAFIL Results,,IS_MIFEPRISTONE Results,,BICALUTAMIDE Results,,GLICLAZIDE Results,,REPAGLINIDE Results,,WARFARIN Results,,ARTEMISININ Results,,TRANILAST Results,,IS_IPRIFLAVONE Results,,BENZBROMARONE Results,
,,Name,Data File,Type,Level,Acq. Date-Time,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area
!,!,MZ002H-Pool02-P005B2-S054-T12,MZ002H-Pool02-P005B2-S054-T12.d,Sample,,5/14/2016 11:51 AM,,,1.075,2189571,1.119,4711762,1.298,2203760,1.287,2892735,1.623,643453,1.656,2794563,1.846,1228317,1.735,4665874,1.813,2598979,1.969,695886,2.003,7685851,2.025,5071940,2.048,3584979,2.182,1629030,2.339,5179018,2.372,10035501,2.339,2433,2.506,2565546,2.607,6160255,2.607,6636363,2.629,5709217,2.876,2071286,2.898,4575727,2.887,528735,2.954,971526,3.021,3844200,3.010,1661381,3.032,16595,3.021,7294894,3.088,8373457,3.144,2390500,3.345,127724,3.480,1023428,3.591,4716409,3.681,11306751,3.770,4009930,3.793,16643816,3.838,2320755,3.860,169015,3.838,2218006,3.949,111342,3.927,10518130,4.117,10412276,4.184,15165809,4.229,705,4.341,99774,4.777,7090342,5.247,103874
!,!,MZ002H-Pool02-P005B3-S055-T12,MZ002H-Pool02-P005B3-S055-T12.d,Sample,,5/14/2016 2:26 PM,,,1.086,2542028,1.130,3708449,1.298,2047866,1.287,2626297,1.623,588719,1.656,2411222,1.858,1251639,1.735,4270485,1.813,2362416,1.969,674547,2.014,6929314,2.025,4911792,2.048,3299734,2.182,1598609,2.339,4755559,2.372,9611880,2.327,5019,2.506,2312226,2.596,6444571,2.607,6825146,2.629,5718548,2.876,1774797,2.898,4292558,2.887,188859,2.954,891802,3.032,3745594,3.010,1768184,3.021,22346,3.021,6219573,3.088,8118867,3.144,2154866,3.334,125711,3.491,923022,3.591,4282049,3.692,9714899,3.770,3386214,3.793,14509140,3.838,2321368,3.860,153208,3.838,2418418,3.949,100210,3.927,9758761,4.117,8813711,4.173,13910381,4.251,976,4.341,82413,4.777,6037166,5.247,76535
!,!,MZ002H-Pool02-P005B4-S056-T12,MZ002H-Pool02-P005B4-S056-T12.d,Sample,,5/14/2016 5:01 PM,,,1.063,2668298,1.119,4765673,1.298,2233550,1.287,2952913,1.622,673336,1.656,3126112,1.846,1581361,1.734,4757843,1.812,2906519,1.969,802970,2.014,7938851,2.025,5695069,2.047,4064875,2.181,1769733,2.338,5764225,2.372,10771279,2.327,597092,2.506,2958528,2.595,6805491,2.606,7584820,2.629,6111457,2.864,2279918,2.897,4973725,2.886,145959,2.953,1082170,3.020,4717757,2.998,2239496,3.020,21236,3.018,7336138,3.087,8974098,3.143,2073236,3.345,167488,3.479,966663,3.591,4308735,3.680,11050023,3.770,3113281,3.792,16573942,3.837,2656179,3.859,168408,3.837,2587650,3.949,98018,3.926,10906456,4.117,11014228,4.184,15941449,4.217,1742,4.340,97858,4.777,8138342,5.246,84785
!,!,MZ002H-Pool02-P005C1-S057-T00,MZ002H-Pool02-P005C1-S057-T00.d,Sample,,5/14/2016 7:36 PM,,,1.075,2452282,1.119,4947961,1.298,2382213,1.287,3089599,1.623,644203,1.656,2645182,1.858,1485697,1.735,4673213,1.813,2706669,1.969,839551,2.014,7633326,2.025,6114685,2.048,3526845,2.182,1927467,2.339,4986741,2.372,9238456,2.327,1707924,2.506,2510581,2.596,6104589,2.607,6661873,2.629,5634749,2.876,1878801,2.898,4398141,2.887,1536566,2.954,909778,3.021,3667504,2.999,1637327,3.010,14675,3.017,6867746,3.088,7946526,3.144,2196137,3.345,120978,3.480,891465,3.591,3966536,3.681,10355697,3.770,2816082,3.793,15287188,3.838,2161928,3.860,147162,3.838,1923074,3.949,87955,3.927,9056484,4.117,8765282,4.173,13246997,4.218,814141,4.341,85754,4.777,6844032,5.247,81237
!,!,MZ002H-Pool02-P005C2-S058-T00,MZ002H-Pool02-P005C2-S058-T00.d,Sample,,5/14/2016 10:10 PM,,,1.087,2197886,1.120,4525175,1.299,2168107,1.288,2863430,1.624,606360,1.657,2637707,1.858,1241243,1.735,4633236,1.814,2591007,1.970,821846,2.015,7467426,2.026,5625498,2.049,3725042,2.183,1879274,2.340,4850092,2.373,9609632,2.328,116161,2.507,2343397,2.608,6303118,2.608,6794474,2.630,5679518,2.865,2086691,2.899,4548351,2.888,1528041,2.944,913343,3.033,3990731,3.011,1792906,3.011,15888,3.011,6887999,3.089,7687751,3.145,2195206,3.346,137567,3.481,946118,3.592,4540581,3.682,11273193,3.771,3268456,3.794,16354790,3.839,2380829,3.850,166222,3.839,2062728,3.950,96270,3.928,9468469,4.118,9514385,4.174,13434394,4.208,1040115,4.342,85170,4.778,7286907,5.248,94584
!,!,MZ002H-Pool02-P005C3-S059-T00,MZ002H-Pool02-P005C3-S059-T00.d,Sample,,5/15/2016 12:45 AM,,,1.074,2565850,1.118,5242767,1.297,2166196,1.286,3060500,1.622,639899,1.655,2923962,1.857,1126685,1.734,4717513,1.812,2724184,1.968,864040,2.013,7591518,2.024,5987138,2.047,4012199,2.181,2146070,2.338,5201432,2.371,10117570,2.326,647275,2.505,2445900,2.595,6348162,2.606,6704722,2.628,5822286,2.875,1981984,2.897,4342438,2.886,1732799,2.953,909518,3.031,3719935,3.009,1762952,3.020,15303,3.020,6898457,3.098,7594830,3.143,2215158,3.344,114115,3.479,886028,3.591,4383448,3.680,10073969,3.769,3205796,3.792,15802470,3.837,2036825,3.859,154319,3.837,1756572,3.948,85111,3.926,8969701,4.116,8770025,4.172,12827830,4.206,1116694,4.340,73634,4.776,6814434,5.246,95787
!,!,MZ002H-Pool02-P005C4-S060-T00,MZ002H-Pool02-P005C4-S060-T00.d,Sample,,5/15/2016 3:19 AM,,,1.088,2659009,1.122,5042583,1.301,2244172,1.289,3158263,1.625,721153,1.659,3469632,1.882,802944,1.737,5273822,1.815,3190978,1.972,970212,2.005,8915270,2.028,7078774,2.050,4658673,2.184,2629329,2.341,5913992,2.374,11608699,2.330,1115836,2.497,1992329,2.598,7265536,2.609,7720083,2.632,6708058,2.878,1678189,2.900,4461187,2.889,1691592,2.945,1150720,3.034,4098485,3.012,1663974,3.023,13968,3.012,7437767,3.102,8684047,3.146,2459085,3.348,128417,3.482,931922,3.594,4885004,3.683,10854118,3.773,3499922,3.784,16531320,3.829,1698673,3.851,159184,3.840,684508,3.952,91093,3.918,9242328,4.119,9453480,4.175,12099829,4.209,963944,4.343,66195,4.768,7185817,5.238,99131
!,!,MZ002H-Pool02-P005C1-S057-T12,MZ002H-Pool02-P005C1-S057-T12.d,Sample,,5/15/2016 5:54 AM,,,1.074,2427270,1.119,5029168,1.298,2264381,1.287,3120337,1.622,657729,1.656,2539774,1.857,1322833,1.734,4581857,1.813,2759390,1.969,757184,2.014,7482188,2.025,5370852,2.036,3563825,2.182,2165213,2.338,4893688,2.372,9615460,2.327,1241047,2.506,2391332,2.596,6254789,2.607,6865885,2.629,5225357,2.864,1997269,2.898,4298266,2.887,230248,2.954,899036,3.032,3774189,2.998,1796463,3.021,14450,3.016,6148568,3.088,7713245,3.144,2044206,3.334,143457,3.479,724264,3.591,3356365,3.692,8272677,3.770,2516270,3.793,14742084,3.837,2188193,3.860,146452,3.837,1630353,3.949,84760,3.916,9077086,4.117,9387986,4.173,13770560,4.218,1755,4.341,91343,4.777,4809088,5.247,62159
!,!,MZ002H-Pool02-P005C2-S058-T12,MZ002H-Pool02-P005C2-S058-T12.d,Sample,,5/15/2016 8:29 AM,,,1.085,2230288,1.118,4692581,1.297,2219303,1.286,3042978,1.622,638915,1.655,2501731,1.856,1054769,1.733,4313790,1.812,2647161,1.968,721711,2.013,7032344,2.024,5103215,2.047,3859309,2.181,1771296,2.337,5136496,2.371,9995224,2.326,212,2.505,2363444,2.595,6371347,2.606,7041349,2.628,5399759,2.863,2209173,2.897,4476166,2.886,161205,2.953,1096380,3.020,4127240,2.997,2019317,3.020,13966,3.009,6634791,3.087,8100432,3.143,2245664,3.333,162487,3.478,832226,3.590,4169696,3.691,10154576,3.769,2913383,3.792,15573833,3.836,2444695,3.859,154528,3.836,1811387,3.948,95091,3.926,9730356,4.116,9555716,4.172,13924402,4.228,2060,4.340,90683,4.776,5294012,5.246,63757
!,!,MZ002H-Pool02-P005C3-S059-T12,MZ002H-Pool02-P005C3-S059-T12.d,Sample,,5/15/2016 11:04 AM,,,1.086,2680466,1.120,5391905,1.299,2448432,1.288,3465520,1.623,714127,1.657,3506303,1.869,1014392,1.735,5043469,1.814,3119904,1.970,830278,2.015,7625707,2.026,5288037,2.048,4077877,2.183,2196916,2.339,5674054,2.373,11695723,2.406,603,2.507,2545505,2.597,6669890,2.608,7335670,2.630,6097501,2.865,2152328,2.899,4614875,2.887,465258,2.943,1265532,3.022,3597869,2.999,1646764,3.022,17749,3.022,7053644,3.089,7843154,3.145,2077232,3.335,105792,3.480,759510,3.592,3777826,3.693,8662590,3.771,2902691,3.782,15707843,3.827,1644790,3.849,153020,3.838,1689152,3.950,90885,3.917,9702643,4.118,9275789,4.174,14353585,4.263,691,4.342,83906,4.767,5027720,5.248,81617
!,!,MZ002H-Pool02-P005C4-S060-T12,MZ002H-Pool02-P005C4-S060-T12.d,Sample,,5/15/2016 1:38 PM,,,1.099,2732662,1.121,4788741,1.300,2741504,1.289,3498786,1.624,965366,1.658,5645796,2.094,1715516,1.736,7205803,1.815,5048549,1.971,1132619,2.016,12185496,2.027,8820962,2.050,6565912,2.184,4165367,2.340,8769786,2.374,16371269,2.329,934,2.508,1100484,2.598,10294108,2.609,10574010,2.631,9430536,2.877,2684438,2.900,6134041,2.889,508533,2.956,1417403,3.034,5794187,3.012,2774233,3.023,14612,3.018,9398378,3.123,11497639,3.135,3177283,3.336,324428,3.481,1042971,3.593,5581263,3.694,11182384,3.783,3908978,3.783,18555792,3.828,2834212,3.851,216608,3.839,2964091,3.951,126720,3.918,10078483,4.119,11138261,4.175,14812316,4.264,1164,4.343,88699,4.768,6155959,5.238,106655
!,!,MZ002H-Pool02-P001B1-S005-T00,MZ002H-Pool02-P001B1-S005-T00.d,Sample,,5/15/2016 4:13 PM,,,1.086,2906332,1.119,5775288,1.298,2331097,1.287,3480296,1.623,815436,1.656,3498182,1.857,1048914,1.734,5565316,1.813,3360973,1.969,949730,2.014,9577403,2.025,6838694,2.036,4887880,2.182,2525244,2.338,6226552,2.372,12486346,2.316,1909,2.495,2039772,2.596,7785618,2.607,8579901,2.629,6907410,2.864,1714247,2.898,5402000,2.887,1441863,2.954,1215128,3.032,4957247,3.010,1864671,3.021,13755,3.021,7805954,3.099,9706345,3.144,2759042,3.345,131445,3.491,964913,3.591,4945848,3.692,13225602,3.770,3828307,3.793,16869824,3.826,2362700,3.860,158422,3.837,183241,3.949,101820,3.916,10026120,4.128,10632926,4.173,12447393,4.207,925759,4.341,57411,4.766,7492275,5.247,86889
!,!,MZ002H-Pool02-P001B2-S006-T00,MZ002H-Pool02-P001B2-S006-T00.d,Sample,,5/15/2016 6:48 PM,,,1.087,2542946,1.120,5208653,1.299,2329418,1.288,3199575,1.623,691334,1.657,2751388,1.870,1137589,1.735,4463067,1.814,2821079,1.970,766623,2.004,7557064,2.015,5459343,2.037,4044295,2.183,1958337,2.339,4982095,2.373,10095417,2.328,2049565,2.496,2168153,2.597,6591267,2.608,7067604,2.619,5580086,2.876,2110791,2.899,4442858,2.888,1591202,2.943,1074699,3.022,4208808,2.999,1959031,3.011,13556,3.022,6444141,3.100,8176571,3.145,2325810,3.335,143603,3.492,872208,3.592,4934732,3.693,12150114,3.771,3586577,3.782,15283961,3.827,2694902,3.850,148692,3.838,1965682,3.950,96324,3.917,8839670,4.118,10179490,4.174,12777080,4.207,1136601,4.342,75689,4.767,7274356,5.248,97197
!,!,MZ002H-Pool02-P001B3-S007-T00,MZ002H-Pool02-P001B3-S007-T00.d,Sample,,5/15/2016 9:22 PM,,,1.087,2299090,1.120,4848120,1.299,2169250,1.288,3077921,1.624,632097,1.657,2596697,1.870,1101448,1.736,4518084,1.814,2760167,1.970,755634,2.004,7648007,2.015,5530927,2.038,3842344,2.183,1875520,2.340,4770267,2.373,9612506,2.317,1573617,2.496,2317112,2.597,6169837,2.597,6778940,2.619,5429114,2.865,1994035,2.899,4159533,2.888,1368552,2.944,880724,3.022,3854561,3.000,1955867,3.011,12120,3.011,6242795,3.089,7576042,3.134,2151976,3.335,131671,3.481,841245,3.592,4240794,3.693,10758641,3.771,3160715,3.783,15201035,3.827,2395805,3.850,148403,3.839,1855801,3.950,93932,3.917,8726362,4.118,10138172,4.174,12781638,4.208,1186794,4.342,69627,4.767,6152657,5.237,90935
!,!,MZ002H-Pool02-P001B4-S008-T00,MZ002H-Pool02-P001B4-S008-T00.d,Sample,,5/15/2016 11:57 PM,,,1.088,2334189,1.122,5321293,1.301,2545978,1.290,3410937,1.625,697389,1.659,3013898,1.860,1240739,1.737,5068205,1.815,2982683,1.972,781684,2.006,8321376,2.017,5298943,2.039,4111617,2.185,1849907,2.341,5694491,2.375,11100422,2.319,1801982,2.498,2368135,2.599,6922870,2.599,7786709,2.621,6186756,2.867,2141021,2.901,4579691,2.889,1395942,2.945,1125364,3.024,4453194,3.001,1665045,3.012,13992,3.012,7228281,3.091,8693712,3.136,2327205,3.337,109470,3.482,956391,3.594,5051522,3.695,12741035,3.773,3792201,3.784,17490047,3.829,2259832,3.851,167986,3.840,1986734,3.952,97536,3.919,10000998,4.120,11493199,4.176,14637162,4.209,1332441,4.344,72777,4.769,7724094,5.239,102821
!,!,MZ002H-Pool02-P001B1-S005-T12,MZ002H-Pool02-P001B1-S005-T12.d,Sample,,5/16/2016 2:32 AM,,,1.096,2480917,1.119,4563267,1.309,1837196,1.286,3743811,1.622,894125,1.656,4374972,1.991,1400040,1.734,6253627,1.812,4309479,1.969,836328,2.014,10870384,2.025,6798960,2.047,5634730,2.181,2482930,2.338,7447404,2.383,14532603,2.338,238,2.506,3060529,2.595,8956315,2.606,9513365,2.629,7823287,2.864,3191358,2.897,6427367,2.886,44928,2.953,1523169,3.031,5828583,2.998,3064596,3.009,9885,3.017,8374687,3.121,10216105,3.143,2967345,3.333,336732,3.479,861596,3.591,4607234,3.691,11490122,3.781,3322792,3.781,17129121,3.826,3218233,3.848,178020,3.837,2356904,3.949,98503,3.915,9995792,4.128,11066552,4.172,14780677,4.240,560,4.340,76975,4.765,5422377,5.246,57727
!,!,MZ002H-Pool02-P001B2-S006-T12,MZ002H-Pool02-P001B2-S006-T12.d,Sample,,5/16/2016 5:07 AM,,,1.087,1951035,1.121,5289763,1.300,2674457,1.289,3674704,1.624,679472,1.658,2690354,1.848,898221,1.736,4866882,1.814,2841786,1.971,640928,2.005,7763377,2.016,4545496,2.038,3839052,2.184,1503712,2.340,5359620,2.374,10137770,2.318,1273765,2.497,2246403,2.597,6572080,2.597,7208989,2.620,5642377,2.866,2073607,2.899,4201240,2.888,274812,2.944,907645,3.022,4004969,3.000,1855408,3.011,14887,3.017,6772925,3.078,8127662,3.134,2127682,3.336,138816,3.481,952141,3.593,4901515,3.694,11152529,3.772,3301950,3.783,16582523,3.828,2213799,3.850,152386,3.839,2163890,3.951,93937,3.917,9453453,4.119,11036095,4.175,14665279,4.219,872,4.342,88277,4.767,6363764,5.237,89876
!,!,MZ002H-Pool02-P001B3-S007-T12,MZ002H-Pool02-P001B3-S007-T12.d,Sample,,5/16/2016 7:41 AM,,,1.074,2281748,1.119,5977667,1.298,2567523,1.287,3590126,1.622,722336,1.656,2857316,1.846,1239572,1.734,5323175,1.813,3495966,1.969,636014,2.003,8718450,2.014,5294522,2.036,4272495,2.182,1565801,2.338,5181183,2.372,10608120,2.305,209,2.495,2512404,2.596,6897074,2.596,7546955,2.618,5706286,2.864,2378057,2.898,4927320,2.886,63231,2.942,965716,3.021,4497378,2.998,2190473,3.010,15812,3.014,6945607,3.077,8335691,3.133,2353380,3.334,180497,3.479,801197,3.591,4116538,3.692,11217906,3.770,3350447,3.781,15747599,3.826,3022702,3.848,168440,3.837,1860760,3.949,114903,3.916,10766402,4.128,11661112,4.173,16009338,4.206,1503,4.341,98973,4.766,5467275,5.236,70056
!,!,MZ002H-Pool02-P001B4-S008-T12,MZ002H-Pool02-P001B4-S008-T12.d,Sample,,5/16/2016 10:16 AM,,,1.076,1864865,1.121,5852053,1.300,3334662,1.289,4115710,1.624,879185,1.658,3662789,1.848,1062279,1.725,6436322,1.815,3630367,1.971,544272,2.005,10497981,2.016,3626925,2.038,4629713,2.184,1189238,2.340,7169743,2.374,13350839,2.318,342188,2.497,2956688,2.598,8426128,2.587,10087119,2.620,7350242,2.855,3021404,2.889,6517342,2.889,208966,2.944,1471831,3.012,5704437,2.989,2596501,3.023,21707,3.012,8935540,3.068,11024028,3.135,2303966,3.325,216002,3.481,1127807,3.593,5070248,3.694,13666833,3.772,4380164,3.783,21155482,3.828,4195875,3.851,224830,3.839,1941215,3.951,125145,3.918,14193515,4.119,16929245,4.175,21281313,4.208,807,4.343,136178,4.768,7167879,5.238,147406
!,!,MZ002H-Pool02-P006A1-S061-T00,MZ002H-Pool02-P006A1-S061-T00.d,Sample,,5/16/2016 4:52 PM,,,1.064,2550453,1.109,4873778,1.288,2170486,1.276,3142183,1.612,621679,1.646,2743359,1.858,1372743,1.724,4395693,1.802,2463640,1.970,690109,2.004,7087363,2.015,4960793,2.037,3438152,2.171,1617064,2.328,4974030,2.362,9213024,2.317,1281191,2.496,2618687,2.585,5997119,2.585,6794478,2.608,5370775,2.854,2161931,2.887,4391392,2.887,2122518,2.932,1180668,3.010,4160880,2.988,2034158,2.999,19025,3.010,6942376,3.077,8004521,3.133,1747153,3.324,115596,3.480,986630,3.592,4763798,3.693,11890890,3.771,3188699,3.782,18398275,3.816,2760875,3.849,157408,3.838,1593486,3.950,66974,3.916,9706915,4.118,11814637,4.174,12440768,4.207,1041958,4.342,68653,4.767,6063679,5.236,128274
!,!,MZ002H-Pool02-P006A2-S062-T00,MZ002H-Pool02-P006A2-S062-T00.d,Sample,,5/16/2016 7:27 PM,,,1.075,2425659,1.120,4621523,1.288,2148314,1.277,3075330,1.612,608874,1.646,2425487,1.858,1087851,1.724,3924292,1.803,2559509,1.970,651859,2.004,6490744,2.015,5401686,2.037,3492782,2.172,1537224,2.328,4385503,2.373,8970963,2.317,1423576,2.496,2323181,2.586,6207092,2.586,6761350,2.619,5080164,2.854,2397005,2.888,5117148,2.888,526194,2.944,1206170,3.011,5156322,2.988,2645970,3.022,13508,3.011,6725034,3.089,8118056,3.134,1916392,3.324,211023,3.480,929279,3.592,4503963,3.693,13848583,3.771,2582614,3.783,16776865,3.816,3513004,3.850,133131,3.838,1607043,3.939,66339,3.917,8833853,4.118,10115264,4.174,11397233,4.208,1069442,4.342,60751,4.767,5135894,5.237,31736
!,!,MZ002H-Pool02-P006A3-S063-T00,MZ002H-Pool02-P006A3-S063-T00.d,Sample,,5/16/2016 10:02 PM,,,1.087,2315173,1.121,4359734,1.300,1683395,1.289,2545549,1.624,517832,1.658,2163334,1.859,1094470,1.736,3541354,1.803,2261995,1.971,667614,2.005,5745217,2.016,5115300,2.038,3126403,2.172,1486938,2.329,3704470,2.374,8183394,2.329,1309352,2.497,2243422,2.597,5448230,2.597,5831616,2.620,4380079,2.855,2116266,2.888,4719613,2.877,3817,2.944,1090856,3.011,4812921,2.989,2418255,3.011,10389,3.011,5540541,3.090,7012554,3.134,1618577,3.325,233821,3.481,751008,3.593,3844865,3.694,13069353,3.772,2152650,3.783,15289015,3.817,3325746,3.850,112991,3.839,2424623,3.940,52053,3.917,7078491,4.119,8784439,4.164,8976281,4.208,934638,4.343,35508,4.768,4501811,5.238,13157
!,!,MZ002H-Pool02-P006A4-S064-T00,MZ002H-Pool02-P006A4-S064-T00.d,Sample,,5/17/2016 12:36 AM,,,1.075,2473091,1.120,3334798,1.299,1431212,1.276,2130071,1.612,432287,1.657,1719222,1.858,1192967,1.735,2751735,1.802,1726467,1.970,633248,2.003,4646309,2.015,5310337,2.037,2476194,2.171,1384005,2.328,3194895,2.372,6796935,2.317,975110,2.496,2378616,2.585,4606737,2.596,4988462,2.619,3672499,2.853,1835170,2.887,4160973,3.312,1181,2.932,725107,3.010,4260791,2.999,2225483,3.033,8304,3.010,4639145,3.100,5875743,3.133,1251703,3.312,224746,3.480,627262,3.592,3141411,3.693,12264018,3.771,2028226,3.782,13178486,3.816,3457365,3.849,92456,3.838,3788476,3.939,49245,3.916,6331260,4.129,8398991,4.174,8090893,4.207,789259,4.341,25991,4.766,5680593,5.236,12456
!,!,MZ002H-Pool02-P006A1-S061-T12,MZ002H-Pool02-P006A1-S061-T12.d,Sample,,5/17/2016 3:11 AM,,,1.065,2555568,1.121,4944594,1.289,2248195,1.278,3105491,1.613,633469,1.658,2625731,1.848,1036540,1.725,4161667,1.804,2626428,1.971,647094,2.005,7136764,2.016,4919361,2.038,3389804,2.173,1543692,2.329,4744924,2.363,8997003,2.318,1019100,2.497,2645791,2.587,5982286,2.587,6821814,2.620,5145671,2.855,2103003,2.889,4393989,2.889,833988,2.945,1243195,3.012,4211267,2.989,2198761,3.012,14989,3.012,7160830,3.079,8336571,3.135,1583768,3.325,138880,3.481,1012669,3.582,4942551,3.694,12493117,3.772,3330740,3.784,18780246,3.817,3348991,3.851,156582,3.839,2168602,3.940,73822,3.918,10383163,4.119,12473155,4.164,13625251,4.209,1132910,4.343,89565,4.768,7457872,5.238,135661
!,!,MZ002H-Pool02-P006A2-S062-T12,MZ002H-Pool02-P006A2-S062-T12.d,Sample,,5/17/2016 5:46 AM,,,1.075,2334203,1.120,5037762,1.299,2187712,1.288,3196080,1.612,634873,1.657,2759035,1.847,1362433,1.724,4293066,1.802,2490705,1.970,647627,2.004,7502038,2.015,5102812,2.037,3463620,2.172,1483674,2.328,5123978,2.362,9999075,2.317,1121383,2.496,2746553,2.585,6584600,2.585,7436783,2.619,5573344,2.854,2738173,2.887,6049700,2.876,22845,2.943,1440832,3.011,5719557,2.988,2836573,3.022,15487,3.011,7318774,3.078,9018508,3.134,1782349,3.324,266904,3.480,1134751,3.592,5159210,3.693,14695667,3.771,3250480,3.782,19860928,3.816,4664124,3.850,166223,3.838,2764820,3.939,72277,3.917,10873159,4.129,12969866,4.174,13559460,4.208,1090647,4.342,80788,4.767,8158173,5.237,50694
!,!,MZ002H-Pool02-P006A3-S063-T12,MZ002H-Pool02-P006A3-S063-T12.d,Sample,,5/17/2016 8:21 AM,,,1.063,2615920,1.119,4354530,1.287,1948906,1.276,2924621,1.611,571090,1.656,2406750,1.835,1309426,1.723,4055664,1.802,2325106,1.969,692359,2.003,6705271,2.014,5458352,2.036,3229120,2.171,1530152,2.327,4469792,2.372,9896817,2.327,1186107,2.495,2662632,2.585,6146419,2.585,6764787,2.618,5058071,2.853,2563798,2.887,5958795,2.920,504,2.931,1354764,3.010,5654382,2.987,2968863,3.010,14529,3.010,6277529,3.077,7936131,3.133,1655589,3.323,292447,3.480,933065,3.591,4384640,3.692,15250453,3.770,2767021,3.782,18170075,3.815,4522001,3.849,139815,3.849,4008344,3.938,66513,3.916,9015343,4.128,11461390,4.162,11279713,4.207,1102054,4.330,41784,4.766,7425371,5.236,20603
!,!,MZ002H-Pool02-P006A4-S064-T12,MZ002H-Pool02-P006A4-S064-T12.d,Sample,,5/17/2016 10:56 AM,,,1.066,2776711,1.111,3880593,1.290,1561066,1.278,2248561,1.614,440476,1.659,1983268,1.838,1474720,1.726,3151842,1.804,1811624,1.961,698160,2.006,5440721,2.017,5693078,2.039,2452068,2.173,1486397,2.330,3678469,2.363,7761124,2.319,969122,2.498,2795989,2.587,4820575,2.587,5296099,2.610,3873348,2.856,2057320,2.889,4942914,3.348,572,2.934,1131887,3.012,4684937,2.990,2337393,3.012,9961,3.011,4967821,3.079,6315656,3.135,1265199,3.314,256600,3.482,738089,3.594,3507632,3.695,13413375,3.773,2466707,3.784,15222529,3.818,4051844,3.851,106304,3.840,5592624,3.941,52160,3.907,6864132,4.131,9758267,4.164,9074342,4.198,826214,4.343,22615,4.768,8412726,5.238,18227
!,!,MZ002H-Pool02-P007A1-S065-T00,MZ002H-Pool02-P007A1-S065-T00.d,Sample,,5/17/2016 1:30 PM,,,1.086,2186367,1.119,4794231,1.298,2081488,1.287,3024847,1.623,615613,1.656,2961652,1.869,1105856,1.734,4789385,1.802,2709036,1.969,670560,2.003,7664451,2.014,5250205,2.036,3753002,2.171,1584914,2.327,5279626,2.372,10613754,2.327,925,2.495,2695504,2.585,6170448,2.596,6656786,2.618,5480307,2.853,2173191,2.887,5146283,2.887,1290750,2.943,1154480,3.021,4683602,2.999,2277664,3.010,15119,3.010,6950507,3.088,7797378,3.133,1944446,3.323,216128,3.491,884457,3.591,4008010,3.692,11927877,3.782,2679401,3.782,17496508,3.815,3093159,3.849,143498,3.849,1644033,3.938,65683,3.916,8727329,4.128,10798600,4.173,12251252,4.207,1022826,4.341,59570,4.766,4260679,5.236,88235
