Sample,,,,,,,TRIMIPRAMINE MALEATE Results,,PRAZOSIN HYDROCHLORIDE Results,,IS_SPARTEINE Results,,TRIMETAZIDINE DIHYDROCHLORIDE Results,,ATENOLOL Results,,FLUOXETINE Results,,LEVAMISOLE HYDROCHLORIDE Results,,DOXYLAMINE SUCCINATE Results,,APOMORPHINE HYDROCHLORIDE Results,,ALMOTRIPTAN Results,,ROXATIDINE ACETATE HYDROCHLORIDE Results,,IS_EMETINE Results,,VILAZODONE HYDROCHLORIDE Results,,TACRINE HYDROCHLORIDE Results,,FAMCICLOVIR Results,,IS_CAFFEINE Results,,IS_YOHIMBINE Results,,BUPROPION Results,,CARBINOXAMINE MALEATE Results,,IS_SULFAMETHOXAZOLE Results,,ZOLPIDEM Results,,CLIDINIUM BROMIDE Results,,VENLAFAXINE HYDROCHLORIDE Results,,BURAMATE Results,,PRIDINOL METHANESULFONATE Results,,PRIMAQUINE PHOSPHATE Results,,IS_EYTHROMYCINE Results,,MIANSERIN HYDROCHLORIDE Results,,BETAXALOL HYDROCHLORIDE Results,,ZIPRASIDONE MESYLATE Results,,ORPHENADRINE CITRATE Results,,DARIFENACIN HYDROBROMIDE Results,,MELPHALAN Results,,CARBETAPENTANE CITRATE Results,,CYCLOBENZAPRINE HYDROCHLORIDE Results,,METHSUXIMIDE Results,,OXCARBAZEPINE Results,,NEFAZODONE HYDROCHLORIDE Results,,BENZTHIAZIDE Results,,THIOTHIXENE Results,,CAPECITABINE Results,,ENTACAPONE Results,,METAXALONE Results,,QUINAPRIL HYDROCHLORIDE Results,,BISACODYL Results,,TADALAFIL Results,,IS_MIFEPRISTONE Results,,BETAMETHASONE ACETATE Results,,SULFASALAZINE Results,,LEVONORGESTREL Results,,ETODOLAC Results,,CYPROTERONE ACETATE Results,,MEGESTROL ACETATE Results,,NORETHINDRONE ACETATE Results,,ETHYNODIOL DIACETATE Results,,FEBUXOSTAT Results,,NATEGLINIDE Results,,IS_IPRIFLAVONE Results,,MEVASTATIN Results,,NORGESTIMATE Results,
,,Name,Data File,Type,Level,Acq. Date-Time,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area
!,!,MZ002H-Pool09-P003C4-S036-T00,MZ002H-Pool09-P003C4-S036-T00.d,Sample,,5/9/2016 4:55 PM,,,,,1.065,3663963,1.132,5533526,1.132,5523751,1.166,3320155,1.300,21661379,1.557,1628748,1.624,1362713,1.803,4146514,1.837,3274090,1.781,2528071,1.915,17821573,1.971,5577868,1.982,3282067,1.982,1097386,2.027,9030339,2.139,1261407,2.251,2137900,2.195,2760142,2.251,3403674,2.318,1089524,2.351,2565224,2.430,824521,2.463,10569320,2.452,1178453,2.519,2499292,2.620,6259445,2.631,7737201,2.754,507638,2.877,1026343,2.955,1376849,2.922,60297,3.067,4736073,3.067,6072947,3.078,88901,3.157,4675864,3.313,17638,3.269,808985,3.291,1973335,3.448,1691982,3.504,580408,3.492,3108486,3.627,4081471,3.716,7876836,3.873,222683,3.873,4971088,,,4.231,3102822,4.432,2342079,4.477,2284237,4.611,7165875,4.678,9841571,4.678,4008503,4.678,9834150,4.779,641342,4.790,1768466,4.790,7183270,4.913,1628345,4.958,1187304
!,!,MZ002H-Pool09-P003C1-S033-T12,MZ002H-Pool09-P003C1-S033-T12.d,Sample,,5/9/2016 7:30 PM,,,,,1.066,3519636,1.133,7642941,1.133,7576300,1.155,2478707,1.312,24964021,1.535,2100521,1.614,2217767,1.804,5348739,1.837,4216991,1.770,2538640,1.916,22010859,1.960,7741835,1.983,4034902,1.983,939823,2.028,8155588,2.128,1873368,2.240,2690379,2.195,2324464,2.251,4554070,2.307,1518731,2.352,3993578,2.430,963887,2.453,13571381,2.453,868082,2.520,3039676,2.620,8894055,2.632,10518896,2.755,735835,2.867,1412498,2.945,2204295,2.889,0,3.057,7071163,3.057,8971223,3.079,109696,3.157,6043197,3.258,1644,3.269,971420,3.292,3133131,3.448,2268235,3.493,0,3.493,3790384,3.627,5590046,3.717,5256515,3.873,321838,3.873,5143489,,,4.242,148720,4.433,3394426,4.477,3291871,4.612,9918014,4.679,13365398,4.679,5580102,4.679,13364142,4.779,933356,4.791,2829558,4.791,7475498,4.914,1880123,4.958,1765823
!,!,MZ002H-Pool09-P003C2-S034-T12,MZ002H-Pool09-P003C2-S034-T12.d,Sample,,5/9/2016 10:04 PM,,,,,1.065,4032023,1.132,6027934,1.132,6019252,1.166,2694015,1.300,22094211,1.546,1670650,1.624,1411552,1.803,4167824,1.837,3239832,1.781,2738278,1.915,20559384,1.971,6084065,1.982,3355767,1.982,1169434,2.027,9835654,2.139,1236405,2.251,1897376,2.195,2596754,2.251,3491019,2.307,1112538,2.351,2826028,2.430,810770,2.463,10301522,2.452,784412,2.508,2549164,2.620,5623088,2.631,7377730,2.754,488710,2.866,955028,2.956,1234308,2.888,0,3.056,4893580,3.056,5413761,3.090,78340,3.157,4085746,3.302,24830,3.258,763346,3.291,1639364,3.448,1125215,3.504,381656,3.492,2189506,3.627,2637810,3.716,6916807,3.873,213628,3.873,4592186,,,4.231,2513900,4.432,2415770,4.477,2437167,4.611,7142682,4.678,9801387,4.678,3853048,4.678,9810176,4.779,707052,4.790,2102282,4.790,6312451,4.913,1379397,4.958,863488
!,!,MZ002H-Pool09-P003C3-S035-T12,MZ002H-Pool09-P003C3-S035-T12.d,Sample,,5/10/2016 12:39 AM,,,,,1.075,3626933,1.143,6453586,1.143,6464746,1.165,2445260,1.310,24967430,1.545,1716231,1.624,2427280,1.803,5019797,1.847,507770,1.780,2400525,1.914,22584862,1.970,6990860,1.982,3992190,1.982,1101533,2.026,9107384,2.138,1599952,2.250,2459453,2.194,2462238,2.250,4158480,2.306,1355852,2.351,3236503,2.429,814499,2.463,12937750,2.451,1316021,2.518,2922674,2.619,7795483,2.630,9485678,2.753,587617,2.865,1235518,2.944,1776011,2.876,0,3.055,6484199,3.055,8257276,3.089,99664,3.156,5123273,3.302,43481,3.268,807369,3.290,2907971,3.447,1777564,3.503,613816,3.492,3109700,3.626,4696788,3.715,60225,3.872,268919,3.883,5315204,,,4.241,3573021,4.431,2876024,4.476,2868932,4.610,8087226,4.677,10847315,4.677,4461390,4.677,10747081,4.778,843602,4.789,2640364,4.789,6874731,4.912,1745799,4.957,1133466
!,!,MZ002H-Pool09-P003C4-S036-T12,MZ002H-Pool09-P003C4-S036-T12.d,Sample,,5/10/2016 3:14 AM,,,,,1.065,3748497,1.132,6358719,1.132,6326425,1.165,3218871,1.300,26039006,1.546,1567187,1.624,1694737,1.803,4916054,1.837,3675296,1.814,2491997,1.915,5921488,1.971,6683143,1.982,3810790,1.982,1184123,2.027,9528657,2.139,1418307,2.250,2164090,2.194,2626966,2.250,3737771,2.306,1074545,2.351,2770084,2.429,760384,2.463,11733422,2.452,847761,2.519,2985618,2.620,6700665,2.631,8756394,2.754,525502,2.866,1040858,2.944,1624541,2.866,0,3.056,5440504,3.056,7163919,3.078,90096,3.156,4161814,3.302,45978,3.268,690379,3.291,2356972,3.447,1556119,3.458,0,3.481,2547998,3.626,4042011,3.705,0,3.872,238988,3.872,6051810,,,4.242,725345,4.432,2646204,4.476,2689581,4.611,7671258,4.678,10299766,4.678,4233599,4.678,10301013,4.778,773256,4.790,2441865,4.790,8212160,4.913,1447840,4.957,1087714
!,!,MZ002H-Pool09-P004A1-S037-T00,MZ002H-Pool09-P004A1-S037-T00.d,Sample,,5/10/2016 5:49 AM,,,,,1.065,3692871,1.132,6799301,1.132,6758760,1.165,4492866,1.300,23655634,1.546,1901454,1.624,1957364,1.803,5445317,1.837,3936727,1.825,2565938,1.915,17178242,1.960,7380864,1.982,3759020,1.982,1190613,2.027,9597443,2.139,1491205,2.250,2540228,2.195,2965305,2.250,4104356,2.306,1483743,2.351,3482348,2.430,861130,2.463,13315875,2.452,1722280,2.508,2495690,2.620,8425277,2.631,10322317,2.754,808905,2.866,1243584,2.955,2292021,2.922,185365,3.056,6336093,3.056,9800585,3.090,119687,3.157,5154874,3.302,49208,3.268,965137,3.291,3013122,3.447,1858864,3.503,661067,3.492,3128009,3.626,4292039,3.716,534786,3.873,302735,3.884,3833275,,,4.230,3733843,4.432,2859298,4.477,2867324,4.611,8154710,4.678,11377496,4.678,4464027,4.678,11293860,4.779,867380,4.790,2635682,4.790,8252253,4.913,2139837,4.958,2033071
!,!,MZ002H-Pool09-P004A2-S038-T00,MZ002H-Pool09-P004A2-S038-T00.d,Sample,,5/10/2016 8:23 AM,,,,,1.074,3503248,1.141,6685024,1.141,6644201,1.164,4808050,1.309,25610141,1.544,1708783,1.622,1630824,1.801,4934766,1.835,3769342,1.779,2574273,1.913,17888158,1.969,7168934,1.980,3680813,1.980,1176295,2.025,9386479,2.137,1406745,2.249,2605967,2.193,2838000,2.249,4088213,2.316,1341031,2.350,3166779,2.428,724638,2.461,12494829,2.450,1494831,2.517,2054115,2.618,7813668,2.629,9915263,2.763,774196,2.875,1204568,2.954,2075405,2.920,179496,3.054,5833969,3.054,8898532,3.077,92847,3.155,4589898,3.300,53824,3.256,843785,3.289,3118269,3.446,1748951,3.502,732501,3.490,2667223,3.625,4144618,3.714,547407,3.871,290640,3.882,3857556,,,4.229,3660472,4.430,2890512,4.475,2892573,4.609,8382884,4.676,11446722,4.676,4673856,4.676,11486059,4.777,963144,4.788,2739709,4.788,8880349,4.911,2445258,4.956,2334880
!,!,MZ002H-Pool09-P004A4-S040-T00,MZ002H-Pool09-P004A4-S040-T00.d,Sample,,5/10/2016 1:33 PM,,,,,1.075,3093233,1.142,5830722,1.142,5782120,1.164,3416615,1.310,22907856,1.544,1369271,1.623,868075,1.802,4086400,1.835,3425890,1.779,2101873,1.914,21439310,1.970,6202759,1.981,3426148,1.981,986335,2.025,7557515,2.137,1329975,2.249,2040560,2.193,2198305,2.249,3380023,2.305,1136582,2.350,2777005,2.428,615100,2.462,10328234,2.451,1184148,2.518,2716948,2.618,6326499,2.630,8335450,2.764,531378,2.864,998021,2.943,1529159,2.920,148487,3.055,5130615,3.055,7319150,3.088,82597,3.155,4069979,3.301,59698,3.256,753295,3.290,2424502,3.446,1346714,3.502,543703,3.480,2078798,3.625,2971136,3.715,8267666,3.871,235150,3.871,3249844,,,4.229,3337675,4.431,2483348,4.475,2369369,4.610,7604813,4.677,10450717,4.677,4122810,4.677,10448353,4.777,794241,4.788,2278406,4.788,8101286,4.912,1739226,4.956,1588210
!,!,MZ002H-Pool09-P004A1-S037-T12,MZ002H-Pool09-P004A1-S037-T12.d,Sample,,5/10/2016 4:08 PM,,,,,1.078,3533427,1.134,7654757,1.134,7722898,1.167,3298798,1.312,23606798,1.559,2223002,1.626,2595275,1.805,6980627,1.849,450311,1.849,2858907,1.917,201712,1.961,8712677,1.984,466615,1.984,1268444,2.028,10943332,2.140,1780430,2.252,3576829,2.196,3515642,2.252,5275000,2.308,1919923,2.353,4475976,2.431,1110656,2.465,16381989,2.453,1856733,2.509,3483058,2.610,9601511,2.632,12049322,2.767,1067528,2.867,1522792,2.957,2955989,2.856,0,3.058,7342095,3.058,11425178,3.080,123580,3.158,6569788,3.304,77282,3.259,1305039,3.304,3457190,3.449,1881420,,,3.483,2877162,3.628,3436852,3.695,0,3.874,393326,3.874,4456588,,,4.232,1948804,4.433,2508399,4.478,3196555,4.601,8936472,4.680,12243862,4.680,183643,4.680,12250901,4.769,946830,4.791,2887151,4.791,7533130,4.914,1317514,4.959,3142378
!,!,MZ002H-Pool09-P004A2-S038-T12,MZ002H-Pool09-P004A2-S038-T12.d,Sample,,5/10/2016 6:42 PM,,,,,1.064,3897391,1.131,6882133,1.131,6868518,1.165,3910408,1.299,25217099,1.556,2137674,1.623,3322174,1.802,6862580,1.847,416066,1.869,3333170,1.914,86994,1.959,8554178,1.981,1145480,1.981,1503030,2.026,12508710,2.138,1501564,2.250,4068952,2.194,5409218,2.250,5930255,2.317,1983351,2.350,4420368,2.429,1160194,2.462,15277624,2.451,1182221,2.518,423740,2.619,9677832,2.630,11776734,2.764,963480,2.876,1327867,2.954,2676358,2.854,0,3.055,6457836,3.055,10113734,3.077,115518,3.156,5509913,3.301,88798,3.256,1105734,3.301,3330963,3.446,1506374,3.502,0,3.491,2373338,3.625,2823112,3.693,0,3.872,289421,3.872,4163007,,,4.230,2459714,4.431,2766438,4.476,2811496,4.610,7822764,4.677,10332208,4.677,5747984,4.677,10332182,4.778,856967,4.789,2460294,4.789,7621668,4.912,1526006,4.957,2175715
!,!,MZ002H-Pool09-P004A4-S040-T12,MZ002H-Pool09-P004A4-S040-T12.d,Sample,,5/10/2016 11:51 PM,,,,,1.062,3391388,1.130,6459763,1.130,6412418,1.163,2478213,1.297,20410971,1.543,1365960,1.622,1511801,1.801,4272851,1.846,1923618,1.823,1745976,1.913,21847351,1.969,6269151,1.980,3653521,1.980,1086877,2.024,8582423,2.136,1214049,2.248,2098032,2.192,2235277,2.248,3471732,2.304,1078502,2.349,2747675,2.427,555916,2.461,10493963,2.450,683665,2.517,2820553,2.617,6207389,2.629,8448229,2.763,604391,2.863,991262,2.953,1502737,2.875,0,3.054,5166317,3.054,7090516,3.076,79902,3.154,3800588,3.300,77498,3.255,733438,3.289,2428968,3.445,1027306,3.501,219941,3.479,1503243,3.624,2019258,,,3.870,226549,3.881,3587829,,,4.228,2779317,4.430,2706833,4.474,2620752,4.608,8135062,4.676,10881342,4.676,4420071,4.676,10849812,4.776,833850,4.787,2417660,4.787,8093286,4.911,1047762,4.955,1030872
!,!,MZ002H-Pool09-P004B1-S041-T00,MZ002H-Pool09-P004B1-S041-T00.d,Sample,,5/11/2016 2:26 AM,,,,,1.065,3470861,1.132,6500377,1.132,6502164,1.165,4239344,1.300,24295820,1.546,1706299,1.624,2094428,1.803,5011860,1.837,1720371,1.837,2162739,1.915,16870756,1.971,7002317,1.982,340613,1.982,1079439,2.027,9290039,2.139,1579820,2.250,2304912,2.195,2614325,2.250,4065220,2.306,1466207,2.351,3380564,2.418,798385,2.463,12758089,2.452,1705028,2.508,2596055,2.620,7964299,2.631,10031610,2.754,570375,2.866,1174506,2.955,1837312,2.922,163325,3.056,5699601,3.056,8128688,3.089,97874,3.157,4562154,3.302,55754,3.257,846200,3.291,2157946,3.436,1599074,3.503,513365,3.481,2615584,3.626,3917934,3.705,0,3.873,268319,3.873,4488162,,,4.231,3709680,4.432,2800417,4.477,3045213,4.600,7882736,4.678,10786547,4.678,4565662,4.678,10778886,4.767,842232,4.790,2675259,4.790,8221776,4.913,2130048,4.958,2003145
!,!,MZ002H-Pool09-P004B2-S042-T00,MZ002H-Pool09-P004B2-S042-T00.d,Sample,,5/11/2016 5:01 AM,,,,,1.077,2843934,1.133,6186428,1.133,6147044,1.167,3647104,1.312,23318766,1.547,1436882,1.625,2140193,1.804,4137659,1.838,3458828,1.827,1760851,1.916,21644213,1.961,6349480,1.983,3691543,1.983,886279,2.028,6645535,2.129,1364698,2.241,1984398,2.196,1833761,2.252,3592504,2.308,1128048,2.352,2763990,2.420,613812,2.453,11087448,2.453,1490327,2.509,2769408,2.621,6917443,2.632,9096983,2.755,657241,2.867,1063098,2.956,1715374,2.923,153884,3.057,5687158,3.057,7812558,3.079,87120,3.158,4493388,3.303,32808,3.258,700289,3.292,2215052,3.449,1748055,3.505,478944,3.482,2966583,3.628,4701988,3.717,12382682,3.874,249326,3.874,3699875,,,4.232,3127886,4.433,2790540,4.467,2685383,4.601,7630290,4.668,10771816,4.679,4349892,4.668,10790275,4.769,883154,4.791,2627797,4.791,6968115,4.914,1928666,4.959,1538527
!,!,MZ002H-Pool09-P004B3-S043-T00,MZ002H-Pool09-P004B3-S043-T00.d,Sample,,5/11/2016 7:36 AM,,,,,1.062,2984740,1.129,5954401,1.129,5893111,1.163,3142936,1.297,21239786,1.543,1300651,1.622,1085752,1.801,4051534,1.834,3231720,1.823,1885705,1.913,17614971,1.968,6284067,1.980,3482078,1.980,1060332,2.024,7495168,2.136,1196809,2.259,2151799,2.192,2292527,2.248,3422235,2.304,1111740,2.349,2771842,2.427,661534,2.461,10137653,2.449,1339630,2.505,2784754,2.617,6169865,2.628,8331088,2.752,559844,2.863,930095,2.953,1637905,2.919,129680,3.054,4921830,3.054,6971182,3.076,83381,3.154,4214660,3.300,51118,3.266,769222,3.300,2141377,3.445,1581511,3.501,624524,3.479,2691562,3.624,3732290,3.713,1960392,3.870,242726,3.881,3906341,,,4.228,3052074,4.429,2430853,4.474,2557241,4.608,6805688,4.676,9725370,4.676,3840134,4.676,9715216,4.776,758186,4.787,2291510,4.787,6716595,4.910,1565737,4.955,1230317
!,!,MZ002H-Pool09-P004B4-S044-T00,MZ002H-Pool09-P004B4-S044-T00.d,Sample,,5/11/2016 10:10 AM,,,,,1.063,3282245,1.130,5903850,1.130,5876235,1.152,3538339,1.298,22302527,1.544,1583196,1.622,1381151,1.801,4098845,1.835,3312196,1.824,1988498,1.913,21147427,1.958,6068592,1.980,3508058,1.980,996328,2.025,7795946,2.137,1234141,2.249,1978129,2.193,2412411,2.249,3387771,2.304,1072672,2.349,2635417,2.428,603027,2.461,10413977,2.439,1447535,2.517,2598629,2.618,6447547,2.629,8576512,2.752,498802,2.864,965306,2.953,1555059,2.920,135638,3.054,5054741,3.054,7051301,3.076,79447,3.155,4187662,3.300,31420,3.255,689646,3.289,1987088,3.445,1761487,3.501,618240,3.479,2974293,3.624,4615049,3.714,11658662,3.871,237905,3.871,4360047,,,4.229,3320924,4.430,2448753,4.475,2538206,4.598,7141192,4.676,10125487,4.676,3852928,4.676,9988533,4.777,797095,4.788,2373969,4.788,8074650,4.911,1701647,4.956,1641883
!,!,MZ002H-Pool09-P004B1-S041-T12,MZ002H-Pool09-P004B1-S041-T12.d,Sample,,5/11/2016 12:45 PM,,,,,1.063,3592776,1.131,7155613,1.131,7111850,1.164,3182677,1.298,26017611,1.544,2290904,1.623,3906990,1.802,7516245,1.813,0,2.003,2850483,1.914,13646496,1.958,8419268,1.970,0,1.981,1201470,2.025,11929903,2.137,2350628,2.249,3986245,2.193,4128254,2.249,6023957,2.305,2247208,2.350,4803050,2.417,1158740,2.462,17152664,2.451,2036517,2.506,1847600,2.618,10038720,2.630,12507601,2.764,875622,2.864,1524689,2.954,2722222,2.876,0,3.055,7459334,3.055,10793026,3.077,131611,3.155,5506426,3.301,84905,3.256,1197903,3.312,2889723,3.435,1554569,3.502,0,3.480,2408936,3.625,3107865,3.726,0,3.871,306241,3.871,4722421,,,4.229,12290,4.431,3063872,4.464,3248318,4.609,8398700,4.677,11550623,4.677,4131191,4.677,11512353,4.777,987681,4.788,3044843,4.788,7656423,4.912,2143528,4.956,2161094
!,!,MZ002H-Pool09-P004B2-S042-T12,MZ002H-Pool09-P004B2-S042-T12.d,Sample,,5/11/2016 3:20 PM,,,,,1.075,3038628,1.142,5960038,1.142,5926115,1.164,2380392,1.310,21197299,1.544,1433550,1.623,1368476,1.802,4087047,1.835,2773449,1.824,2041547,1.914,21505353,1.970,5799370,1.981,3322358,1.981,944218,2.025,7563555,2.137,954164,2.249,1878804,2.193,2213426,2.249,3385853,2.305,999273,2.350,2549524,2.428,612077,2.462,10265194,2.451,1079681,2.506,2733340,2.618,6119989,2.629,8384728,2.753,602211,2.864,951233,2.943,1630484,2.864,0,3.055,4899653,3.055,6984840,3.077,80718,3.155,4085157,3.301,27978,3.256,666800,3.289,2232268,3.446,1646260,3.480,0,3.480,2762883,3.625,4600361,3.715,106943,3.871,247649,3.871,4215889,,,4.229,0,4.430,2495491,4.464,2693733,4.609,6435357,4.677,9414056,4.677,3805763,4.677,9399282,4.766,850204,4.788,2474643,4.788,6067148,4.911,1478448,4.956,1064906
!,!,MZ002H-Pool09-P004B3-S043-T12,MZ002H-Pool09-P004B3-S043-T12.d,Sample,,5/11/2016 5:55 PM,,,,,1.064,3183138,1.131,6140045,1.131,6107740,1.165,2137840,1.299,23427348,1.545,1551751,1.624,1452251,1.803,4110486,1.836,2609990,1.825,1809532,1.914,18911223,1.970,6832364,1.982,3486235,1.982,1065007,2.026,7230813,2.138,1397976,2.250,2208692,2.194,2506643,2.250,3812069,2.306,1205600,2.351,2960549,2.418,571041,2.463,10064422,2.440,954891,2.507,4621266,2.619,6605496,2.630,8938715,2.754,661766,2.865,1022715,2.955,1963806,2.877,0,3.056,5403755,3.056,7735025,3.078,81914,3.156,4266384,3.302,72151,3.257,819943,3.302,2317347,3.436,1406543,3.503,5881,3.481,2198676,3.626,3059718,3.704,0,3.872,254501,3.872,4561326,,,4.230,0,4.431,2531696,4.465,2713019,4.599,7092677,4.678,10151847,4.678,3677119,4.678,10144481,4.767,825640,4.789,2611231,4.789,6071063,4.912,1096771,4.957,983755
!,!,MZ002H-Pool09-P004B4-S044-T12,MZ002H-Pool09-P004B4-S044-T12.d,Sample,,5/11/2016 8:29 PM,,,,,1.065,3299427,1.121,6212164,1.121,6156238,1.154,3209655,1.300,23784302,1.546,1526316,1.613,1650796,1.803,4291733,1.837,3529225,1.825,2121876,1.915,21236637,1.960,6474836,1.982,3675747,1.982,985525,2.027,8128330,2.127,1175082,2.250,2052435,2.194,2307412,2.250,3692878,2.306,1144934,2.351,2747343,2.418,607675,2.452,11176867,2.452,1165021,2.508,3036092,2.620,6493194,2.631,8968494,2.754,552194,2.866,1001343,2.955,1701719,2.866,0,3.056,5502543,3.045,7705195,3.078,88651,3.157,4256803,3.302,36321,3.257,661943,3.291,2348350,3.436,1773802,3.403,0,3.481,2836159,3.626,4819890,3.716,3867910,3.872,261210,3.872,4720963,,,,,4.432,2860484,4.465,2829699,4.600,7478324,4.667,10585879,4.678,4237509,4.667,10547195,4.767,936103,4.790,2751440,4.790,7477194,4.913,1588861,4.957,1221462
!,!,MZ002H-Pool09-P004C1-S045-T00,MZ002H-Pool09-P004C1-S045-T00.d,Sample,,5/11/2016 11:04 PM,,,,,1.065,3161612,1.132,6470104,1.132,6373243,1.154,4061867,1.299,24334727,1.534,1559450,1.624,352171,1.803,4341820,1.836,3623295,1.825,1885150,1.915,21384149,1.959,6086377,1.982,3748483,1.982,893251,2.027,6916136,2.127,1255655,2.239,2207686,2.194,2035761,2.250,3982497,2.306,1238636,2.351,2936830,2.418,582810,2.452,11426298,2.440,1337801,2.508,2908169,2.608,6753991,2.631,9475248,2.754,500509,2.865,1081759,2.944,1788989,2.921,164880,3.044,5916276,3.044,7803859,3.078,90918,3.145,4301416,3.302,31477,3.257,727248,3.291,2165518,3.436,1769935,3.503,711163,3.481,2912548,3.615,5179572,3.716,225108,3.872,269875,3.872,2442514,,,4.230,4053262,4.432,2867126,4.465,2927016,4.599,8660800,4.666,11553512,4.678,4735145,4.666,11514418,4.767,1050644,4.790,2999293,4.790,10140280,4.913,1925521,5.013,2595827
!,!,MZ002H-Pool09-P004C2-S046-T00,MZ002H-Pool09-P004C2-S046-T00.d,Sample,,5/12/2016 1:39 AM,,,,,1.088,2952584,1.133,5351397,1.133,5322512,1.166,3791630,1.312,20683823,1.558,1375698,1.625,597615,1.804,3806204,1.837,2941781,1.860,990770,1.916,19076824,1.960,5265980,1.983,3078146,1.983,951262,2.028,7424186,2.139,827166,2.251,1979942,2.195,2381841,2.251,3316385,2.307,1041023,2.352,2416670,2.419,623505,2.464,9353001,2.453,1098776,2.509,2235010,2.620,5255838,2.632,7579272,2.755,325161,2.866,795357,2.956,1280228,2.922,119226,3.057,4292988,3.057,5556577,3.079,78691,3.157,3921038,3.303,48255,3.258,625332,3.303,997746,3.437,1329382,3.493,544532,3.482,2422300,3.627,3533902,3.683,0,3.873,210743,3.873,1790387,,,4.231,2936274,4.433,2082690,4.466,2296112,4.600,5846373,4.667,8215775,4.679,3176582,4.667,8180608,4.768,743128,4.790,2166003,4.790,7787548,4.914,996525,4.958,787091
!,!,MZ002H-Pool09-P004C3-S047-T00,MZ002H-Pool09-P004C3-S047-T00.d,Sample,,5/12/2016 4:13 AM,,,,,1.074,3092574,1.130,5898815,1.130,5846677,1.164,3696063,1.309,22224525,1.544,1529600,1.623,337004,1.802,4042739,1.835,3468107,1.858,1719884,1.913,20709257,1.969,5833322,1.981,3564673,1.981,896658,2.025,6886168,2.137,904012,2.249,1911177,2.193,2083905,2.249,3606112,2.305,988643,2.350,2620125,2.417,589633,2.462,10527082,2.439,1260672,2.506,2662584,2.618,5905606,2.629,8525788,2.752,351841,2.864,980053,2.943,1491166,2.920,141076,3.054,5077414,3.054,6449204,3.077,87638,3.155,4146217,3.301,37419,3.256,663263,3.301,1464038,3.435,1692329,3.502,657955,3.480,2860300,3.625,4731482,3.714,6677508,3.871,240726,3.871,2102381,,,4.229,3505043,4.430,2390371,4.464,2595632,4.598,7228761,4.676,10179406,4.676,3803304,4.676,10183855,4.766,904614,4.788,2548297,4.788,9255365,4.911,1116779,4.956,1223185
!,!,MZ002H-Pool09-P004C4-S048-T00,MZ002H-Pool09-P004C4-S048-T00.d,Sample,,5/12/2016 6:48 AM,,,,,1.064,3207111,1.131,6211209,1.131,6211777,1.154,4764670,1.299,22184080,1.556,1523009,1.623,799632,1.802,4557839,1.836,3534128,1.858,1840206,1.914,16199298,1.959,6877631,1.981,3607685,1.981,993737,2.026,8647212,2.138,1247701,2.250,2340305,2.194,2507995,2.250,4207920,2.306,1153726,2.350,3299025,2.418,831146,2.462,11320911,2.451,1280387,2.507,1692529,2.619,6872997,2.630,9113356,2.753,480166,2.865,1104076,2.955,1654092,2.921,146312,3.055,5673608,3.055,6970029,3.078,99107,3.156,5013655,3.301,50586,3.257,860890,3.301,1480885,3.436,1598651,3.503,635354,3.480,2474590,3.626,3555325,3.715,16907,3.872,248378,3.872,2745048,,,4.230,3968833,4.431,2544017,4.465,2544773,4.599,7728576,4.666,10550628,4.677,4035694,4.666,10537855,4.767,934146,4.789,2514668,4.789,9208585,4.912,1409674,4.957,2096788
!,!,MZ002H-Pool09-P004C1-S045-T12,MZ002H-Pool09-P004C1-S045-T12.d,Sample,,5/12/2016 9:23 AM,,,,,1.074,2692411,1.130,5705963,1.130,5735392,1.153,2467833,1.298,21073048,1.544,1365088,1.622,192220,1.801,3833293,1.835,2980091,1.857,1548076,1.913,19516869,1.958,5990945,1.980,3290730,1.980,799685,2.025,6372092,2.137,901937,2.249,2054534,2.193,1890244,2.249,3811713,2.305,1101974,2.350,2778852,2.417,675635,2.461,9508032,2.439,1186402,2.506,2392861,2.618,6080541,2.629,7956926,2.752,376308,2.864,1011789,2.954,1426457,2.864,0,3.054,5354332,3.043,6674773,3.077,92070,3.155,4210577,3.300,25862,3.256,685913,3.289,1974881,3.446,1648434,3.491,0,3.479,2725514,3.625,4536633,3.681,0,3.871,232569,3.871,2677403,,,4.229,3098,4.430,2398481,4.464,2588781,4.598,6965667,4.665,10153421,4.676,3877243,4.665,10153421,4.766,937907,4.788,2468565,4.788,7614143,4.911,1307967,4.956,924945
