Sample,,,,,,,DIFLORASONE DIACETATE-731.837 Results,,TINIDAZOLE-293.0173 Results,,RILUZOLE-402.2281 Results,,TINIDAZOLE-208.0366 Results,,FAMCICLOVIR-232.9619 Results,,FAMPROFAZONE-322.0701 Results,,FAMCICLOVIR-172.1075 Results,,TINIDAZOLE-352.0733 Results,,ARTEMISININ-591.2003 Results,,DILTIAZEM HYDROCHLORIDE-189.0149 Results,,TINIDAZOLE-367.1378 Results,,FAMPROFAZONE-214.0955 Results,,FAMCICLOVIR-237.123 Results,,PHENAZOPYRIDINE HYDROCHLORIDE-190.0858 Results,,CETIRIZINE HYDROCHLORIDE-933.1801 Results,,CYPROTERONE ACETATE-170.1056 Results,,RACECADOTRIL-488.2242 Results,,PANTOPRAZOLE-137.0471 Results,,PANTOPRAZOLE-183.0357 Results,,PANTOPRAZOLE-304.0549 Results,,PANTOPRAZOLE-428.9774 Results,,PHENAZOPYRIDINE HYDROCHLORIDE-160.0751 Results,,RACECADOTRIL-429.2225 Results,,ARTEMISININ-589.8124 Results,,IS_SPARTEINE Results,,PHENAZOPYRIDINE HYDROCHLORIDE-175.0854 Results,,QUINAPRIL HYDROCHLORIDE-544.3171 Results,,TINIDAZOLE-378.1033 Results,,FENSPIRIDE HYDROCHLORIDE-260.1532 Results,,FAMCICLOVIR-384.7046 Results,,NALOXONE HYDROCHLORIDE-345.1585 Results,,SULFASALAZINE-420.248 Results,,DIFLORASONE DIACETATE-559.3516 Results,,METAXALONE-277.0645 Results,,PHENAZOPYRIDINE HYDROCHLORIDE-174.0902 Results,,PIDOTIMOD-226.0419 Results,,FLUOXETINE-367.1394 Results,,PANTOPRAZOLE-184.0448 Results,,PANTOPRAZOLE-245.0597 Results,,DIACETAMATE-151.0625 Results,,DIACETAMATE-109.0531 Results,,FAMCICLOVIR-279.1334 Results,,FAMPROFAZONE-149.1205 Results,,ROXATIDINE ACETATE HYDROCHLORIDE-287.1528 Results,,DIFLORASONE DIACETATE-496.2283 Results,,PHENAZOPYRIDINE HYDROCHLORIDE-398.0831 Results,,SULFASALAZINE-293.0833 Results,,PACLITAXEL-465.2308 Results,,ENTACAPONE-140.0947 Results,,ROXATIDINE ACETATE HYDROCHLORIDE-306.1943 Results,,NITRENDIPINE-346.1534 Results,,ENTACAPONE-307.0981 Results,,NALOXONE HYDROCHLORIDE-430.1558 Results,,SULFASALAZINE-249.0576 Results,,SULFASALAZINE-183.0799 Results,,PHENAZOPYRIDINE HYDROCHLORIDE-188.1066 Results,,PANTOPRAZOLE-341.0686 Results,,FAMCICLOVIR-423.2092 Results,,PANTOPRAZOLE-346.0633 Results,,METAXALONE-824.3946 Results,,PANTOPRAZOLE-376.0731 Results,,PANTOPRAZOLE-270.0532 Results,,RACECADOTRIL-185.0021 Results,,BISACODYL-183.0685 Results,,BISACODYL-277.1107 Results,,IS_EMETINE Results,,PANTOPRAZOLE-486.0816 Results,,FLUOXETINE-194.0411 Results,,FLUOXETINE-177.0009 Results,,FLUOXETINE-292.0556 Results,,FLUOXETINE-176.0298 Results,,FLUOXETINE-290.0281 Results,,FLUOXETINE-511.1966 Results,,MEBENDAZOLE-458.5185 Results,,FLUOXETINE-212.0498 Results,,FLUOXETINE-212.0504 Results,,FLUOXETINE-275.0288 Results,,TELMISARTAN-453.7376 Results,,IS_CAFFEINE Results,,DIACETAMATE-184.0847 Results,,CETIRIZINE HYDROCHLORIDE-449.2334 Results,,IS_YOHIMBINE Results,,FLUOXETINE-504.5824 Results,,NITRENDIPINE-329.1262 Results,,PANTOPRAZOLE-360.0809 Results,,PANTOPRAZOLE-303.0489 Results,,ARTEMISININ-233.1416 Results,,IS_SULFAMETHOXAZOLE Results,,ENTACAPONE-275.1269 Results,,FLUOXETINE-289.0446 Results,,ENTACAPONE-394.132 Results,,RACECADOTRIL-372.0814 Results,,LOSARTAN-334.19 Results,,PANTOPRAZOLE-230.0314 Results,,IS_EYTHROMYCINE Results,,DILTIAZEM HYDROCHLORIDE-149.0301 Results,,DILTIAZEM HYDROCHLORIDE-372.1507 Results,,VILAZODONE HYDROCHLORIDE-441.2167 Results,,TINIDAZOLE-320.1181 Results,,PANTOPRAZOLE-216.0171 Results,,DIFLORASONE DIACETATE-155.095 Results,,GRISEOFULVIN-667.3542 Results,,NITRENDIPINE-284.1209 Results,,ETODOLAC-548.7687 Results,,DANAZOL-341.2339 Results,,NORETHINDRONE ACETATE-468.2977 Results,,NITRENDIPINE-237.1002 Results,,NITRENDIPINE-330.1582 Results,,NITRENDIPINE-298.132 Results,,FAMPROFAZONE-363.2291 Results,,NITRENDIPINE-252.09 Results,,NITRENDIPINE-876.4818 Results,,NITRENDIPINE-224.0956 Results,,FAMPROFAZONE-393.2403 Results,,NITRENDIPINE-960.5033 Results,,BISACODYL-319.1214 Results,,RACECADOTRIL-400.1125 Results,,DILTIAZEM HYDROCHLORIDE-177.0252 Results,,DILTIAZEM HYDROCHLORIDE-369.1032 Results,,PERICIAZINE-364.1466 Results,,PANTOPRAZOLE-367.0806 Results,,DANAZOL-469.2291 Results,,DEFLAZACORT-417.2147 Results,,DILTIAZEM HYDROCHLORIDE-414.1792 Results,,PANTOPRAZOLE-312.0378 Results,,PANTOPRAZOLE-353.0641 Results,,ARTEMISININ-264.1365 Results,,ARTEMISININ-444.1389 Results,,ARTEMISININ-218.1285 Results,,ARTEMISININ-246.1257 Results,,ARTEMISININ-282.147 Results,,LEVONORGESTREL-409.2612 Results,,FAMPROFAZONE-276.1476 Results,,ENTACAPONE-305.101 Results,,RACECADOTRIL-144.0576 Results,,RACECADOTRIL-178.0458 Results,,RACECADOTRIL-253.0778 Results,,RACECADOTRIL-295.0882 Results,,RACECADOTRIL-520.6897 Results,,DEFLAZACORT-459.2177 Results,,DEFLAZACORT-441.2152 Results,,NITRENDIPINE-654.2642 Results,,ARTEMISININ-208.1468 Results,,METAXALONE-150.0392 Results,,METAXALONE-305.058 Results,,NITRENDIPINE-492.2105 Results,,NITRENDIPINE-328.1427 Results,,METAXALONE-145.0654 Results,,METAXALONE-289.0799 Results,,METAXALONE-321.0316 Results,,METAXALONE-352.0481 Results,,ARTEMISININ-262.119 Results,,ARTEMISININ-324.0889 Results,,METAXALONE-203.0953 Results,,ARTEMISININ-136.089 Results,,ARTEMISININ-148.1254 Results,,ARTEMISININ-176.12 Results,,ARTEMISININ-204.1143 Results,,ARTEMISININ-240.1351 Results,,CETIRIZINE HYDROCHLORIDE-186.1005 Results,,CETIRIZINE HYDROCHLORIDE-188.1164 Results,,GRISEOFULVIN-354.0869 Results,,DEFLAZACORT-381.1939 Results,,DEFLAZACORT-399.2056 Results,,ARTEMISININ-339.2041 Results,,NITRENDIPINE-312.1112 Results,,RACECADOTRIL-648.1923 Results,,FAMPROFAZONE-228.1294 Results,,NITRENDIPINE-326.1269 Results,,DIFLORASONE DIACETATE-370.178 Results,,DIFLORASONE DIACETATE-390.1841 Results,,DIFLORASONE DIACETATE-410.1906 Results,,ARTEMISININ-108.0942 Results,,ARTEMISININ-254.1518 Results,,ARTEMISININ-366.0987 Results,,DEFLAZACORT-443.2122 Results,,ARTEMISININ-120.0938 Results,,ARTEMISININ-150.1406 Results,,ARTEMISININ-160.1249 Results,,ARTEMISININ-166.1359 Results,,ARTEMISININ-178.1361 Results,,ARTEMISININ-222.1264 Results,,ARTEMISININ-236.1415 Results,,ARTEMISININ-299.1736 Results,,ARTEMISININ-304.1289 Results,,ARTEMISININ-413.2407 Results,,ARTEMISININ-134.1096 Results,,FAMPROFAZONE-347.1305 Results,,RACECADOTRIL-462.1292 Results,,ARTEMISININ-327.2041 Results,,ARTEMISININ-325.1348 Results,,DANAZOL-443.2126 Results,,CYPROTERONE ACETATE-398.2093 Results,,DANAZOL-441.198 Results,,GRISEOFULVIN-214.0038 Results,,GRISEOFULVIN-436.0235 Results,,TELMISARTAN-257.1188 Results,,GRISEOFULVIN-216.0248 Results,,GRISEOFULVIN-451.998 Results,,DANAZOL-364.2037 Results,,DANAZOL-382.2152 Results,,ARTEMISININ-158.11 Results,,ARTEMISININ-192.1519 Results,,ARTEMISININ-220.1463 Results,,ARTEMISININ-238.1569 Results,,ARTEMISININ-248.1412 Results,,ARTEMISININ-266.1521 Results,,ARTEMISININ-353.2203 Results,,RACECADOTRIL-494.0998 Results,,ARTEMISININ-194.1296 Results,,ARTEMISININ-202.1361 Results,,ARTEMISININ-206.1306 Results,,ARTEMISININ-230.1307 Results,,DANAZOL-356.1975 Results,,TELMISARTAN-613.0242 Results,,IS_MIFEPRISTONE Results,,ARTEMISININ-306.1459 Results,,DANAZOL-340.2034 Results,,DANAZOL-304.1812 Results,,ARTEMISININ-387.2007 Results,,DANAZOL-338.1889 Results,,DANAZOL-320.1774 Results,,IRBESARTAN-458.2427 Results,,BICALUTAMIDE-186.0409 Results,,BICALUTAMIDE-514.0134 Results,,BICALUTAMIDE-525.0067 Results,,DANAZOL-322.1933 Results,,DANAZOL-423.2402 Results,,ARTEMISININ-367.1451 Results,,IRBESARTAN-446.2423 Results,,LOSARTAN-379.1456 Results,,LOSARTAN-394.1554 Results,,DANAZOL-366.2194 Results,,FAMPROFAZONE-391.2621 Results,,IRBESARTAN-428.2201 Results,,IRBESARTAN-450.2123 Results,,DANAZOL-308.1801 Results,,DANAZOL-426.1652 Results,,DANAZOL-326.1835 Results,,DIFLORASONE DIACETATE-452.1994 Results,,DIFLORASONE DIACETATE-536.1524 Results,,CYPROTERONE ACETATE-529.2576 Results,,DANAZOL-136.0524 Results,,DANAZOL-342.2136 Results,,DIFLORASONE DIACETATE-294.1637 Results,,DIFLORASONE DIACETATE-352.1665 Results,,DIFLORASONE DIACETATE-372.1724 Results,,DIFLORASONE DIACETATE-392.1791 Results,,DIFLORASONE DIACETATE-412.1853 Results,,DIFLORASONE DIACETATE-432.1935 Results,,DILTIAZEM HYDROCHLORIDE-128.9603 Results,,DANAZOL-384.23 Results,,DANAZOL-442.1433 Results,,DANAZOL-448.7553 Results,,NITRENDIPINE-372.1002 Results,,CYPROTERONE ACETATE-563.2369 Results,,ARTEMISININ-170.1165 Results,,RACECADOTRIL-534.1483 Results,,NITRENDIPINE-384.114 Results,,NITRENDIPINE-491.2262 Results,,DIFLORASONE DIACETATE-394.1778 Results,,NITRENDIPINE-386.1299 Results,,NORETHINDRONE ACETATE-467.2433 Results,,CYPROTERONE ACETATE-382.2142 Results,,DIFLORASONE DIACETATE-468.1706 Results,,DIFLORASONE DIACETATE-276.1537 Results,,DIFLORASONE DIACETATE-578.1626 Results,,DIFLORASONE DIACETATE-334.1564 Results,,ARTEMISININ-256.1696 Results,,ARTEMISININ-365.2201 Results,,DIFLORASONE DIACETATE-366.1831 Results,,DIFLORASONE DIACETATE-494.2118 Results,,LOSARTAN-420.1457 Results,,NORETHINDRONE ACETATE-298.1941 Results,,QUINAPRIL HYDROCHLORIDE-427.2567 Results,,DANAZOL-363.2019 Results,,ETODOLAC-142.0659 Results,,QUINAPRIL HYDROCHLORIDE-374.1629 Results,,ETODOLAC-143.0734 Results,,ETODOLAC-371.1045 Results,,LEVONORGESTREL-244.1828 Results,,QUINAPRIL HYDROCHLORIDE-488.3085 Results,,DANAZOL-344.2355 Results,,ETODOLAC-265.1448 Results,,ETODOLAC-343.0881 Results,,QUINAPRIL HYDROCHLORIDE-230.1063 Results,,QUINAPRIL HYDROCHLORIDE-318.1749 Results,,QUINAPRIL HYDROCHLORIDE-532.3356 Results,,QUINAPRIL HYDROCHLORIDE-471.2835 Results,,NITRENDIPINE-414.1245 Results,,QUINAPRIL HYDROCHLORIDE-603.3607 Results,,NORETHINDRONE ACETATE-300.2089 Results,,QUINAPRIL HYDROCHLORIDE-332.2075 Results,,NORETHINDRONE ACETATE-445.2284 Results,,PACLITAXEL-239.095 Results,,PACLITAXEL-490.1988 Results,,PACLITAXEL-937.282 Results,,QUINAPRIL HYDROCHLORIDE-253.078 Results,,QUINAPRIL HYDROCHLORIDE-354.2213 Results,,QUINAPRIL HYDROCHLORIDE-647.3885 Results,,DANAZOL-216.0792 Results,,LEVONORGESTREL-312.2104 Results,,QUINAPRIL HYDROCHLORIDE-376.2331 Results,,DANAZOL-465.2871 Results,,IRBESARTAN-426.2161 Results,,NORETHINDRONE ACETATE-424.1553 Results,,QUINAPRIL HYDROCHLORIDE-398.749 Results,,DANAZOL-439.2721 Results,,FAMPROFAZONE-781.4729 Results,,DANAZOL-513.2869 Results,,DANAZOL-315.2771 Results,,LEVONORGESTREL-314.2254 Results,,ARTEMISININ-379.2356 Results,,DANAZOL-479.3026 Results,,DANAZOL-487.2719 Results,,IS_IPRIFLAVONE Results,,DANAZOL-453.2879 Results,,FAMPROFAZONE-403.2617 Results,,DANAZOL-711.3835 Results,,NORETHINDRONE ACETATE-282.1993 Results,,DANAZOL-710.8832 Results,,NORETHINDRONE ACETATE-310.2291 Results,,NORETHINDRONE ACETATE-314.2269 Results,,NORETHINDRONE ACETATE-410.2435 Results,,NORETHINDRONE ACETATE-342.2193 Results,,NORETHINDRONE ACETATE-408.2273 Results,,DANAZOL-673.3786 Results,,DANAZOL-673.8781 Results,,LOSARTAN-225.212 Results,,DANAZOL-723.4121 Results,,DANAZOL-722.9111 Results,
,,Name,Data File,Type,Level,Acq. Date-Time,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area
!,!,MZ009F-4Pool-P6-R01-T12,MZ009F-4Pool-P6-R01-T12.d,Sample,,2/22/2018 10:28 PM,0.394,2493,0.394,2009,0.439,10617,0.461,30348,0.383,16643,0.506,11949,1.032,5752,0.461,6647,0.450,6966,0.651,6111,1.088,3076,0.685,1309,1.076,3864,0.685,1403,,,0.741,17082,1.076,45949,1.132,4203,1.390,1644,0.953,17724,1.457,804,,,0.998,107721,,,1.032,1248295,1.267,5775,1.289,1616043,1.311,2807,1.177,2317846,1.311,9224,1.188,173571,,,1.199,35714,1.289,2518,1.222,5540,1.278,4698,1.390,18439,1.211,6767,1.278,22215,1.356,295478,1.356,8639,1.367,44514,,,1.546,4108,1.513,360826,1.446,2108,1.692,21227,1.501,11258,1.513,35071,1.513,3652645,1.490,21613,1.557,14171,1.960,810,1.647,1967639,1.647,16380,1.401,1119,,,1.725,14614,1.781,21852,2.217,2702,1.792,14714,1.804,3458,1.826,6240,1.859,161339,1.859,1500576,1.613,2281006,2.050,2311,1.725,2908,,,1.725,401,1.658,716,1.736,6051,1.826,28686,1.837,548,2.195,8030,2.195,8030,2.195,36414,1.904,9063,1.983,385610,1.859,21031,2.038,19653,1.960,2608403,2.061,37161,2.094,2991,2.083,3559,2.106,3242,2.329,60373,2.195,1074198,2.229,46774,2.385,421,2.251,6876,2.340,4482,2.620,100692,,,2.452,1011625,2.519,1029,2.508,75661,2.564,1044667,2.799,8079,2.643,51556,2.620,2766,2.620,2215873,2.721,508266,2.766,4089,2.956,21280,2.978,7143,2.732,6590,2.721,31095,2.721,228213,2.687,21647,2.721,108087,2.754,9531,2.732,5631,3.068,49036,3.034,14620,2.810,36313,2.833,9692,2.788,26853,2.900,96353,2.799,10215,2.900,1790650,3.291,14292,3.482,555,2.788,6948756,2.978,4142,3.045,1719,2.989,19597,3.515,380,3.101,2776,3.001,46971,3.090,12827,3.358,88426,3.135,11699,3.179,115674,3.090,4826,,,3.258,5549,3.537,2115236,3.593,4696,3.358,117423,3.358,31775,,,3.370,5586,3.437,1021,3.448,15058,3.235,1807,3.414,27677,3.437,27964,3.448,584,3.448,1897,3.761,5115056,3.493,2939,3.772,1265,3.448,16537,3.482,1786,3.672,8536,3.537,3160,3.672,3079,3.661,156,3.549,36539,3.549,5573,3.761,1627444,3.616,6523,3.616,34540,3.929,5258,4.019,582,3.716,45614,3.593,12202,3.672,1489,4.052,7434,3.549,930748,,,3.683,3780,3.873,29638,3.493,1885,4.086,377119,,,3.884,2510,3.806,11973,3.683,7117,3.672,64549,3.672,73977,3.649,1396,3.672,32475,3.672,1880,3.862,3379,,,4.242,1366,3.683,31595,3.840,3137,4.265,3342,4.086,382326,3.750,2171,4.086,5988933,3.761,28412,3.761,8731,3.694,442007,3.907,4234,3.895,22985,4.019,51353,4.019,25618,3.795,12816,3.784,9820,3.795,29549,3.806,43795,3.795,41640,3.806,316511,,,3.795,5769,3.683,83340,3.806,62501,3.795,25316,3.806,21740,4.108,34427,4.220,5499,3.761,2415188,3.840,13731,3.873,39606,3.694,310794,4.052,869173,3.884,6014,4.388,2525,4.019,1668,3.895,22030,3.895,10461,4.130,7668,3.873,11002,4.086,117587,4.332,1122,3.985,131959,4.209,467,4.287,135745,4.019,4066,3.873,5221,3.996,10633605,3.996,5935,4.007,8650,4.041,17224,4.007,14354,4.007,4727,4.477,3224,4.041,2788,4.052,1204,4.019,1561436,4.265,147807,4.287,10177,3.929,8317,4.142,1875,4.041,671818,4.052,42154,,,4.041,5172,4.019,665,4.164,829,4.388,2067,4.063,2339,4.600,4699,4.309,12738,4.052,12299,4.276,1591,4.287,135834,4.321,242397,4.555,1981,4.276,2201,4.332,986,4.287,17170,4.287,9889,4.287,85887,4.589,8497,,,4.287,9518,4.287,3684754,4.522,34656,4.376,3606,,,4.600,9382,4.399,19488,4.634,17145,4.399,17525,4.399,7126,4.365,26742,4.779,8476,4.321,15561,4.399,13927,4.969,4046,4.399,2041,4.399,6860,4.925,641,4.600,5022,4.544,4535,4.544,555,4.477,3059,4.667,1068,4.321,6443,4.500,22580,4.500,21369,4.500,9027,4.802,1264,4.410,2030,4.947,946,4.936,2624,4.365,5087316,4.813,6968,4.869,413,4.600,2147,4.600,5800,,,4.734,16454,,,,,,,4.667,1656,5.249,23174,,,4.779,19839,4.701,4187620,4.768,25284,4.701,7422,4.981,595,4.824,13919,4.846,5820,4.768,4893,4.667,2175,5.092,1545,5.361,6218,4.734,303151,4.969,4584,4.969,2717,5.037,1218,5.305,14912,5.025,2513
!,!,MZ009F-4Pool-P6-R03-T12,MZ009F-4Pool-P6-R03-T12.d,Sample,,2/22/2018 10:34 PM,0.403,3068,0.403,1914,0.448,11196,0.448,29586,0.392,17520,0.526,11310,0.448,1438,0.414,2040,0.448,13602,0.683,6397,0.493,869,0.571,1313,1.108,7218,,,,,1.086,1234,1.052,67746,1.130,4762,1.399,2157,0.963,10626,1.421,1614,0.951,6284,0.996,83026,1.354,3397,1.030,1387402,1.265,8004,1.298,1558161,1.298,3584,1.175,2306602,1.309,15335,1.186,106510,1.074,12860,1.197,14093,1.242,2035,1.097,21075,1.276,6593,1.388,19861,1.209,7068,1.276,22464,1.343,272623,1.343,8615,1.365,33821,,,1.544,7998,1.499,332363,1.388,1404,1.667,16752,1.499,14659,1.511,31188,1.499,3306693,1.511,13120,1.544,21175,2.081,3572,1.645,1875281,1.645,17777,2.037,1101,2.115,1924,1.734,7359,1.779,20044,2.025,1684,1.790,13068,1.802,3733,1.824,4614,1.858,162093,1.858,1502610,1.600,2394179,2.059,1789,1.690,2365,,,1.925,795,2.249,732,1.734,6646,1.824,24811,,,2.182,6315,2.182,6315,2.193,28658,1.891,10614,1.969,397675,1.858,19807,2.048,15354,1.958,2747741,2.048,41898,2.104,7812,2.081,3625,2.081,3112,2.327,59728,2.182,857816,2.238,47708,2.361,565,2.271,5007,2.316,2892,2.618,97994,,,2.439,985155,2.786,17406,2.495,83165,2.551,1316935,2.808,24021,2.607,53459,2.730,216,2.618,2212604,2.719,309446,2.741,4579,2.674,3874,2.965,8273,2.730,4177,2.808,1221,2.719,137334,2.697,24244,2.719,67072,2.752,8604,2.719,2988,2.741,3781,3.099,15016,2.909,10904,2.808,11804,2.786,23767,2.898,95566,2.797,9910,2.898,1786735,2.752,1403,3.480,986,2.786,6284430,2.976,3847,3.021,1396,2.976,34691,3.055,358,3.088,2650,2.999,47845,3.088,14373,3.379,85768,3.178,10175,3.166,120577,3.256,7498,,,3.256,7346,3.524,2246797,3.580,7320,3.345,114624,3.345,32530,3.424,613,3.368,5354,3.245,948,3.435,14931,3.211,3019,3.424,28175,3.424,27566,3.424,1347,3.435,1091,3.748,5178155,3.491,2618,3.770,1209,3.424,16197,3.491,4132,3.681,10304,3.670,5492,3.670,3614,,,3.547,31836,3.547,8310,3.748,1628974,3.569,3576,3.614,32948,3.894,2993,3.994,964,3.715,39221,3.603,18597,4.207,562,4.028,6048,3.547,1014105,,,3.670,4030,3.871,28481,3.860,552,4.084,402705,3.849,1895,3.681,2282,3.793,12138,3.681,7042,3.681,69620,3.681,80420,3.681,1546,3.681,31510,3.670,2293,3.860,1675,,,4.252,2107,3.670,25074,3.826,1969,4.240,4341,4.084,402996,4.285,1666,4.084,5691835,3.748,29313,3.759,8924,3.692,463451,3.905,4479,3.894,23304,4.005,46061,4.005,24485,3.804,19007,3.804,7771,3.804,27153,3.815,42611,3.793,35471,3.804,283137,,,3.826,4703,3.681,86070,3.804,57597,3.804,24856,3.804,23217,4.106,44114,4.218,4573,3.782,2570682,3.838,6267,3.860,37684,3.703,308745,4.039,1901364,3.894,4642,4.274,1237,4.017,1859,3.894,22840,3.894,9992,4.128,6337,3.860,12712,4.084,136442,4.307,1279,3.983,127497,4.341,4737,4.285,134312,3.994,5632,3.894,6172,4.005,10128636,4.005,5290,4.005,3564,4.039,17978,4.117,2709,3.983,6709,4.397,4527,4.039,2785,4.028,3745,4.005,1427167,4.263,135737,4.285,12168,4.240,25085,4.274,32728,4.039,679025,4.039,41307,4.464,1361,4.039,16709,4.162,596,4.173,529,4.408,1768,4.039,3373,4.363,2825,4.296,12033,4.039,16148,4.263,2520,4.285,129359,4.319,298998,4.554,2066,4.274,2041,4.341,976,4.285,18633,4.274,7803,4.285,88028,4.587,3327,4.733,3720,4.285,8727,4.285,3757767,4.520,37094,4.587,12991,4.542,775,4.598,9548,4.386,20119,4.632,16330,4.386,15267,4.386,7690,4.352,27248,4.777,7956,4.341,18638,4.386,15536,4.967,3960,,,4.397,6512,4.386,772,4.598,6137,4.520,4619,4.330,1269,4.453,2690,4.397,3989,4.319,8077,4.509,23488,4.498,22776,4.498,8982,4.453,579,4.733,1925,,,,,4.554,4621,,,4.788,3509,4.609,2400,4.587,3484,,,4.733,21137,,,5.180,681,5.169,4182,4.766,781,5.247,20249,,,4.777,21925,4.699,4348131,4.766,28116,4.721,6102,4.822,4121,4.867,3469,4.844,5411,5.113,3024,4.766,806,4.733,16467,5.359,5593,4.733,299972,4.979,5393,5.091,229,,,5.292,5034,5.012,1939
